"event-id","visible","timestamp","location-long","location-lat","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","GlobCover 2009 2009 Land-Cover Classification","NCEP NARR SFC Total Precipitation at Surface (Accumulated)","NCEP NARR SFC Pressure at Surface","NCEP NARR SFC Temperature at Surface","NCEP NARR FLX U Wind at 10 m above Ground","Movebank Thermal Uplift (from ECMWF)","NCEP NARR FLX V Wind at 10 m above Ground"
"3942427348","true","2016-11-30 00:00:00.000","-92.864","29.90496","1.1","7","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","100535.8305385715","296.16052752110573","-1.8218140121135615","0.0","3.903280116771737"
"3942427349","true","2016-12-03 00:00:00.000","-92.86417","29.90498","1.1","7","gps","","10","2651-51815","grcaMigration-Ryder","170","0.46875","101725.70036040216","289.94668867782366","-7.423089703653232","0.5482862845302117","-3.5103682868691495"
"3942427350","true","2016-12-06 00:00:00.000","-92.86407","29.90488","1.3","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.5","100648.98318307087","289.2685555525103","-1.053703350401676","0.5161396063066013","-0.8187214168174966"
"3942427351","true","2016-12-09 00:00:00.000","-92.86407","29.90493","1.3","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.234375","102992.28125","279.7008267814691","-1.402387603269175","1.2004840510426702","-7.83405568775692"
"3942427352","true","2016-12-12 00:00:00.000","-92.86392","29.90507","1.5","7","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","101767.1804133377","293.88017280479653","-1.7191045700093293","0.0","5.13884314611524"
"3942427353","true","2016-12-15 00:00:00.000","-92.86406","29.90508","1.9","8","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","102068.84375","290.80420500685153","-0.61284329130218","0.052573406989894225","-4.914322085072341"
"3942427354","true","2016-12-18 00:00:00.000","-92.8641","29.90485","1.4","8","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","100981.64276446101","294.80539888999584","-0.18260551860733587","0.0","4.324001736568136"
"3942427355","true","2016-12-21 00:00:00.000","-92.86406","29.90509","1.5","8","gps","","10","2651-51815","grcaMigration-Ryder","170","2.4021043E-4","102791.07410814012","282.768622020177","-1.038566286736199","0.49280583594047395","0.2371547520945495"
"3942427356","true","2016-12-24 00:00:00.000","-92.86407","29.90518","1.4","8","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0078125","102096.26946313673","293.2660182199577","-3.5371694318087714","0.0","2.8431791171278094"
"3942427357","true","2016-12-27 00:00:00.000","-92.86399","29.9051","1.6","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","102384.29264878578","294.84494084865116","-2.298063991057785","0.0","0.19568999316674798"
"3942427358","true","2016-12-30 00:00:00.000","-92.8641","29.90487","1.2","9","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","102724.0234375","286.07896783156946","1.3094737543285935","0.4629091911686922","-5.498312037682924"
"3942427359","true","2017-01-02 00:00:00.000","-92.86415","29.90534","1.4","8","gps","","10","2651-51815","grcaMigration-Ryder","170","0.515625","101274.65625","293.58445083079044","-1.548136657946395","0.0","1.0272953445713309"
"3942427360","true","2017-01-05 00:00:00.000","-92.86432","29.90514","2.7","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","101765.8671875","285.63507039808655","-0.08834436431238504","0.5389277316301292","-2.818742852480413"
"3942427361","true","2017-01-08 00:00:00.000","-92.8638","29.90495","1.3","7","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","103744.22348794746","271.9119583227716","1.4299865115968173","1.2971217535499826","-4.15148131323554"
"3942427362","true","2017-01-11 00:00:00.000","-92.8641","29.90501","1.2","7","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","102063.5","292.417377207411","-0.7390311054502642","0.0","4.412650954563798"
"3942427363","true","2017-01-14 00:00:00.000","-92.86416","29.90487","1.3","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","102755.52119726673","294.1523248112943","-3.7724979014839626","0.0","2.506036697056631"
"3942427364","true","2017-01-17 00:00:00.000","-92.86426","29.90489","2.4","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","101752.06721494971","295.0491473917616","-3.7907713421249847","0.0","2.9066631092760025"
"3942427365","true","2017-01-20 00:00:00.000","-92.86384","29.90504","2.0","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.140625","100919.3104755082","290.9861741442644","1.0064713034652473","0.04392664907067352","-0.363349255145747"
"3942427366","true","2017-01-23 00:00:00.000","-92.86432","29.90495","3.6","6","gps","","10","2651-51815","grcaMigration-Ryder","170","0.0","100281.11671139557","287.2657458966441","7.256444531335584","0.11968386085681551","-2.894895440426017"
"3942427367","true","2017-01-26 00:00:00.000","-92.86395","29.90492","1.5","6","gps","","10","2651-51815","grcaMigration-Ryder","170","2.078125","101128.34375","294.615553492468","1.9676850209486614","0.0","-0.2539200907903272"
"3942427368","true","2016-07-25 00:00:00.000","-77.04604","38.92606","4.5","6","gps","","11","2671-02010","grcaMigration-Ryder","190","0.0011738203","100572.69152216478","302.30224872844923","-0.514247567709303","0.0","2.6772487530069697"
"3942427369","true","2016-08-06 00:00:00.000","-77.04625","38.92621","1.6","6","gps","","11","2671-02010","grcaMigration-Ryder","190","0.15625","100487.45139398599","297.2727247518158","0.7816473933364182","0.0","3.9095499975819874"
"3942427370","true","2016-08-29 00:00:00.000","-77.04639","38.92611","4.2","5","gps","","11","2671-02010","grcaMigration-Ryder","190","0.0","101298.29452799734","295.6348652897027","-3.1889606026970676","0.0","2.3909825293022475"
"3942427371","true","2016-09-01 00:00:00.000","-77.04627","38.92631","4.0","5","gps","","11","2671-02010","grcaMigration-Ryder","190","0.009783294","100376.53720435612","299.26598570817737","-0.39328695315155643","0.0","2.7141515729488126"
"3942427372","true","2016-09-04 00:00:00.000","-77.04685","38.92624","2.4","6","gps","","11","2671-02010","grcaMigration-Ryder","190","0.0","101201.74476832132","293.8539100741995","-2.7021548096697545","0.0","-2.122152125833949"
"3942427373","true","2016-09-10 00:00:00.000","-77.04597","38.9255","3.1","6","gps","","11","2671-02010","grcaMigration-Ryder","190","0.0","100622.33862713257","298.3630291686598","1.0621718126359703","0.0","2.2692893088770467"
"3942427374","true","2016-09-13 00:00:00.000","-77.04612","38.92578","2.5","6","gps","","11","2671-02010","grcaMigration-Ryder","190","0.0","101328.59692202367","291.14952623558617","-2.903155618422865","0.0","2.27201947642341"
"3942427375","true","2016-09-16 00:00:00.000","-77.0466","38.9263","3.3","5","gps","","11","2671-02010","grcaMigration-Ryder","190","0.0","101401.93160891121","292.99565690553135","-3.2324335416155034","0.0","0.86934239655007"
"3942427376","true","2016-09-22 00:00:00.000","-77.04676","38.9269","2.4","6","gps","","11","2671-02010","grcaMigration-Ryder","70","0.0","101262.5308297308","293.84201065789887","-3.765171578993914","0.0","-0.9100833142692666"
"3942427377","true","2016-09-25 00:00:00.000","-77.04672","38.92687","1.4","6","gps","","11","2671-02010","grcaMigration-Ryder","70","0.0","101145.64409137449","293.4603838110526","-2.373619816897993","0.0","-1.1632328048300062"
"3942427378","true","2016-09-28 00:00:00.000","-77.04686","38.92689","1.4","6","gps","","11","2671-02010","grcaMigration-Ryder","70","0.0","100512.25521858165","290.62907767826255","-1.7300874412380027","0.0","3.1177308553440635"
"3942427379","true","2016-10-01 00:00:00.000","-77.04691","38.92691","1.7","5","gps","","11","2671-02010","grcaMigration-Ryder","70","0.75","101190.5790295474","292.1576900940238","-4.883849001679839","0.0","-1.9554989723127583"
"3942427380","true","2016-10-04 00:00:00.000","-79.44022","34.86552","3.9","4","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","100666.78891687341","290.9532996187366","-1.9957102899618864","0.0","-1.446677513883519"
"3942427381","true","2016-10-07 00:00:00.000","-81.8455","29.20355","1.0","8","gps","","11","2671-02010","grcaMigration-Ryder","50","3.9140625","100845.95693823801","296.39111717136484","-3.895037203077239","0.0","-6.781522831054975"
"3942427382","true","2016-10-10 00:00:00.000","-81.81408","27.15482","1.2","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101574.04671244616","297.360398256566","-1.6129889853012445","0.0","-2.8343340254088853"
"3942427383","true","2016-10-19 00:00:00.000","-81.83144","26.82056","1.7","5","gps","","11","2671-02010","grcaMigration-Ryder","70","0.0","101509.56334180884","299.29089679114435","-3.3316746564583357","0.05255417382250055","-2.343756103502561"
"3942427384","true","2016-10-22 00:00:00.000","-80.35787","25.53252","1.1","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.03125","100968.65625","300.3269122985004","1.5761702085205602","0.38306389577712424","-2.9837603378691067"
"3942427385","true","2016-10-25 00:00:00.000","-80.35793","25.53254","2.4","4","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101967.9921875","300.1100859704813","-5.681863049159468","0.8738937887367277","-2.453588404715931"
"3942427386","true","2016-10-28 00:00:00.000","-80.35778","25.53262","3.2","5","gps","","11","2671-02010","grcaMigration-Ryder","50","6.2890625","101831.171875","298.8947803585166","-8.147724059409988","0.6744812000220253","-3.192401080511475"
"3942427387","true","2016-10-31 00:00:00.000","-80.35792","25.53253","4.2","5","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0703125","101587.62667763878","299.26855608323456","-6.666459097817287","0.5195183903076873","-6.012834824031297"
"3942427388","true","2016-11-15 00:00:00.000","-80.35762","25.53241","1.8","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.09375","101435.03125","299.03045958328835","-0.874714291155176","0.34265165606944903","0.14162364600099364"
"3942427389","true","2016-11-18 00:00:00.000","-80.35777","25.53247","1.8","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101853.67874563973","297.09075921121564","-5.9218876325203125","0.8517610694912853","-2.494028366955768"
"3942427390","true","2016-11-21 00:00:00.000","-80.3575","25.53236","4.2","4","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101851.640625","296.426927628056","-0.5013012834701114","0.9479587490262805","-4.960937301839287"
"3942427391","true","2016-11-24 00:00:00.000","-80.35844","25.53288","10.0","5","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0078125","102110.640625","297.2826568689754","-5.5903359264058805","0.6062914990930485","-1.728871895854069"
"3942427392","true","2016-11-30 00:00:00.000","-80.35795","25.53248","1.1","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101779.4921875","297.69426612627973","-5.605996926495925","0.37763442292592964","1.7639247992683584"
"3942427393","true","2016-12-03 00:00:00.000","-80.35796","25.53246","1.1","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0234375","102015.015625","298.0633376601009","-2.7301342437656957","0.4728498472113389","-3.2512428386310437"
"3942427394","true","2016-12-06 00:00:00.000","-80.35791","25.5325","3.8","6","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101538.02506319432","297.88765133339837","-3.780718945680532","0.4194562848358437","3.59899212717188"
"3942427395","true","2016-12-09 00:00:00.000","-80.35779","25.53225","2.1","5","gps","","11","2671-02010","grcaMigration-Ryder","50","1.84375","101892.28125","298.5017128764545","-1.2644482735190374","0.37187122171990333","-0.8915906574551471"
"3942427396","true","2016-12-12 00:00:00.000","-80.35797","25.53253","4.8","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.921875","102271.140625","296.9393605746699","-5.8791344593380614","0.5938956444231808","-2.02662464660473"
"3942427397","true","2016-12-15 00:00:00.000","-80.35792","25.53268","3.7","6","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101768.84375","298.466448485409","0.15660916518655213","0.2307682400070752","0.4673642369799174"
"3942427398","true","2016-12-21 00:00:00.000","-80.35776","25.5326","2.8","4","gps","","11","2671-02010","grcaMigration-Ryder","50","0.02367771","102480.34375","298.8421655067656","-5.3465292806100155","0.5330448111587368","-0.686812953178742"
"3942427399","true","2016-12-24 00:00:00.000","-80.35804","25.53272","1.9","5","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0859375","102207.03125","297.69389620304156","-5.6975916482793565","0.5291624633503451","-2.749934828467107"
"3942427400","true","2016-12-27 00:00:00.000","-80.35789","25.53251","2.1","7","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","102551.7802075012","298.0523533107803","-8.045234127046339","0.5718503424355471","-0.9686153521482613"
"3942427401","true","2016-12-30 00:00:00.000","-80.35795","25.53256","1.4","8","gps","","11","2671-02010","grcaMigration-Ryder","50","0.0","101724.0234375","297.72382597259116","1.3167677403797526","0.3915418030197266","1.191962428508645"
"3942427402","true","2016-07-13 00:00:00.000","-105.14424","40.55481","3.4","6","gps","","12","2231-55426","grcaMigration-Ryder","130","0.0","80929.1513648809","300.9643754455575","1.8608559618499096","1.9721790200034517","-1.256752147044238"
"3942427403","true","2016-08-06 00:00:00.000","-105.14277","40.55473","5.7","5","gps","","12","2231-55426","grcaMigration-Ryder","110","1.171875","81412.57596727676","290.91054550122294","1.2982025701728706","1.228090142243563","0.4544692447704419"
"3942427404","true","2016-08-26 00:00:00.000","-105.14283","40.55452","1.8","6","gps","","12","2231-55426","grcaMigration-Ryder","110","0.0625","81477.75170944366","293.62367908840633","-2.450305069090549","0.4820153414364445","4.842324273286958"
"3942427405","true","2016-08-29 00:00:00.000","-105.14302","40.55456","2.1","6","gps","","12","2231-55426","grcaMigration-Ryder","110","0.671875","81340.40662268239","297.4993704398375","-1.3606622738039436","0.05141974761830952","-2.3493982803245075"
"3942427406","true","2016-09-04 00:00:00.000","-105.1431","40.5546","3.6","4","gps","","12","2231-55426","grcaMigration-Ryder","130","0.0234375","80651.95565478937","300.4712632591072","-0.3315120062274515","0.0","1.9615650817964865"
"3942427407","true","2016-09-07 00:00:00.000","-105.14385","40.55488","5.4","5","gps","","12","2231-55426","grcaMigration-Ryder","130","0.0","80920.69768679625","298.24915422823165","-2.7790150279984442","0.0","5.059152690971885"
"3942427408","true","2016-09-13 00:00:00.000","-105.14309","40.55462","2.9","5","gps","","12","2231-55426","grcaMigration-Ryder","130","0.609375","81149.1198757005","292.28752944494363","-5.505125170028085","0.04918513558648987","0.620100132567631"
"3942427409","true","2016-09-19 00:00:00.000","-94.38268","34.31195","2.7","5","gps","","12","2231-55426","grcaMigration-Ryder","50","0.003428768","98057.14671982932","298.85202720059516","0.09911515826533376","0.0","1.0136210384829987"
"3942427410","true","2016-09-28 00:00:00.000","-94.38366","34.31239","1.4","7","gps","","12","2231-55426","grcaMigration-Ryder","50","0.0","97990.15449412348","289.550913674758","-0.03165519016570919","0.0","-0.9859783828981437"
"3942427411","true","2016-10-04 00:00:00.000","-97.9796","22.06387","4.8","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99983.0269447784","299.978181544961","-2.3793779569984297","0.17872037768186685","-0.6487805286190922"
"3942427412","true","2016-10-07 00:00:00.000","-97.97978","22.06376","1.4","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.046875","99907.32201602531","301.13494140398","-5.145303507911014","0.15358382227263323","1.2941498295405442"
"3942427413","true","2016-10-10 00:00:00.000","-97.97967","22.06394","2.3","5","gps","","12","2231-55426","grcaMigration-Ryder","140","2.109375","100435.879360492","298.71636976747703","-3.4786610951206174","0.20362869927900443","-5.166417806781329"
"3942427414","true","2016-10-13 00:00:00.000","-97.98002","22.06396","1.3","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100587.31957192402","299.4003123485833","-3.522210330901127","0.17826157873111684","-0.26073410841180095"
"3942427415","true","2016-10-19 00:00:00.000","-97.9795","22.06393","2.0","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99801.39748948043","299.06616614081844","-5.278420801418291","0.13136126404821472","4.087682938395365"
"3942427416","true","2016-10-22 00:00:00.000","-97.98023","22.06368","1.3","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.46875","100802.9931313642","297.1063294559746","-0.3401958155082178","0.3870333651935011","-7.327945644132583"
"3942427417","true","2016-10-25 00:00:00.000","-97.97953","22.06371","1.0","8","gps","","12","2231-55426","grcaMigration-Ryder","140","0.2421875","100786.3988479","297.2886763887667","-3.9319940383473546","0.22011759605147008","0.35373018250636235"
"3942427418","true","2016-10-28 00:00:00.000","-97.9795","22.06397","2.5","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.5","100661.23161136295","296.08324737734614","-2.8622406029378546","0.2442377961671721","-4.027655091389865"
"3942427419","true","2016-11-18 00:00:00.000","-97.97959","22.0639","3.6","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100126.33833219306","296.3486782714653","-3.1393934275334754","0.017874085805775992","3.8334622573402926"
"3942427420","true","2016-11-21 00:00:00.000","-97.98018","22.06381","2.6","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100979.7749418655","291.87381752007457","2.1543543955916524","0.34428430310848385","-2.9812373056916637"
"3942427421","true","2016-11-27 00:00:00.000","-97.97967","22.06411","2.6","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100992.91104582904","295.03748944226487","-1.7161331628763477","0.18558789251392616","-4.201618522755616"
"3942427422","true","2016-11-30 00:00:00.000","-97.97968","22.06392","2.0","4","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99115.41696583925","296.5305421569802","-1.9677292328179214","0.0","5.307414149386295"
"3942427423","true","2016-12-03 00:00:00.000","-97.97965","22.06391","1.0","7","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99833.12724388583","296.4757530594571","-4.2867609043429775","0.030017706385323403","1.4728341888506336"
"3942427424","true","2016-12-06 00:00:00.000","-97.97971","22.0638","2.0","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100074.16117860425","294.1574962959713","-3.710937213555688","0.21967763451360464","-3.0717921570594804"
"3942427425","true","2016-12-12 00:00:00.000","-97.97992","22.06403","7.5","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100332.55848345549","295.1302556689971","-2.6489103826012133","0.14352622077443997","5.332376186045683"
"3942427426","true","2016-12-15 00:00:00.000","-97.98007","22.06387","2.6","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100523.42609044841","296.39075652369104","-3.837123956132333","0.0","1.212098961790311"
"3942427427","true","2016-12-18 00:00:00.000","-97.97957","22.06392","3.9","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99581.45735850622","296.3389115912762","-3.017577812836881","0.0","4.655834845115279"
"3942427428","true","2016-12-24 00:00:00.000","-97.98005","22.06399","5.5","4","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100368.0305871662","294.4381163874016","-3.3592038520385064","0.03324984344288134","0.8305646546257376"
"3942427429","true","2016-12-27 00:00:00.000","-97.97986","22.0636","2.0","7","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100461.4769765654","296.9520279672145","-4.790129725134845","0.0","0.8246598007903989"
"3942427430","true","2016-12-30 00:00:00.000","-97.97943","22.06387","2.8","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.4140625","100680.61868217558","295.76859616297986","-3.3070862585523533","0.0","-2.528991614122307"
"3942427431","true","2017-01-02 00:00:00.000","-97.97971","22.06395","1.5","7","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99630.37962793921","295.6052724388791","-3.6720800846814896","0.0","1.5460432449394323"
"3942427432","true","2017-01-05 00:00:00.000","-97.9797","22.06387","1.9","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100021.61310442281","296.215081202417","-4.384377780830983","0.09104728048337958","-1.382861172136729"
"3942427433","true","2017-01-08 00:00:00.000","-97.97976","22.06368","1.3","6","gps","","12","2231-55426","grcaMigration-Ryder","140","0.015625","102089.42046799955","287.167745053738","0.33638929613870616","0.814722136230282","-6.46019847799819"
"3942427434","true","2017-01-11 00:00:00.000","-97.97973","22.06386","2.1","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100512.77124274393","294.06355973038114","-3.2918512695827493","0.17022738265622972","3.2492553178894545"
"3942427435","true","2017-01-14 00:00:00.000","-97.97968","22.06389","1.0","8","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0078125","100861.38596263753","297.2883070388738","-4.9976322752859454","0.0","0.9355176909377998"
"3942427436","true","2017-01-23 00:00:00.000","-97.97965","22.06415","2.8","5","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","100003.98136779858","294.46557377544735","-3.7812765410849","0.0","-0.10720433213531003"
"3942427437","true","2017-01-26 00:00:00.000","-97.97985","22.06389","1.6","7","gps","","12","2231-55426","grcaMigration-Ryder","140","0.0","99739.48496239986","297.535424148509","-3.488848979921246","0.0","-0.3939670983068967"
"3942427438","true","2016-07-13 00:00:00.000","-105.14389","40.55468","3.4","6","gps","","13","2231-55428","grcaMigration-Ryder","130","0.0","80932.65184924021","300.9735199377496","1.860990940538695","1.9722756713486798","-1.2569708729388656"
"3942427439","true","2016-07-25 00:00:00.000","-105.14392","40.55489","9.0","5","gps","","13","2231-55428","grcaMigration-Ryder","130","0.30586132","81337.1464439796","304.75294637913106","-0.5819593552845572","1.4381944953172827","-0.6348227855796756"
"3942427440","true","2016-08-18 00:00:00.000","-105.14344","40.55462","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","130","0.734375","81132.09679472093","302.2337908567229","-1.9816621447694767","1.033416382275186","2.4608339226359"
"3942427441","true","2016-08-26 00:00:00.000","-105.14351","40.55454","7.2","4","gps","","13","2231-55428","grcaMigration-Ryder","130","0.0625","81470.1573101458","293.6087686210973","-2.449772240310866","0.48148636661660354","4.839255231898078"
"3942427442","true","2016-08-29 00:00:00.000","-105.14374","40.55413","5.8","5","gps","","13","2231-55428","grcaMigration-Ryder","70","0.671875","81331.94402962232","297.4840308002885","-1.3620285768613296","0.050953983251649744","-2.3485681135661736"
"3942427443","true","2016-09-04 00:00:00.000","-105.14347","40.55456","4.0","6","gps","","13","2231-55428","grcaMigration-Ryder","130","0.0234375","80647.97410497064","300.4612515485631","-0.33220747687457725","0.0","1.960699217565348"
"3942427444","true","2016-09-07 00:00:00.000","-105.14335","40.55459","4.8","4","gps","","13","2231-55428","grcaMigration-Ryder","130","0.0","80925.67087703058","298.2607332476291","-2.7784544755100202","0.0","5.060099168413332"
"3942427445","true","2016-09-10 00:00:00.000","-105.14333","40.55455","7.5","6","gps","","13","2231-55428","grcaMigration-Ryder","130","0.0","81800.00409789782","293.0792882965155","-1.315856582676198","1.282873703552999","-4.510083865269844"
"3942427446","true","2016-09-22 00:00:00.000","-105.14322","40.55447","4.1","4","gps","","13","2231-55428","grcaMigration-Ryder","130","0.0","81023.8959821159","296.1085729209405","-1.361551913976406","0.0","1.3385601284203454"
"3942427447","true","2016-09-25 00:00:00.000","-98.53024","36.44984","1.5","7","gps","","13","2231-55428","grcaMigration-Ryder","140","14.2734375","96146.01367444306","300.19351432200637","-0.7921414898624762","0.0","5.612624575767188"
"3942427448","true","2016-09-28 00:00:00.000","-94.92642","33.90161","2.7","4","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","99815.6593483448","292.03833990861534","-0.30329870856504615","0.0","-1.0362112798613698"
"3942427449","true","2016-10-01 00:00:00.000","-94.96221","33.83696","1.8","5","gps","","13","2231-55428","grcaMigration-Ryder","140","0.0","100466.90136718878","290.2908324482374","0.41746182075580573","0.0","-1.7401863642467965"
"3942427450","true","2016-10-04 00:00:00.000","-94.96251","33.83733","1.8","5","gps","","13","2231-55428","grcaMigration-Ryder","140","0.0","99633.73869401097","293.54599883435515","-2.8219798567654193","0.0","2.196721500764078"
"3942427451","true","2016-10-10 00:00:00.000","-96.93937","28.16669","0.9","9","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101961.90040499813","301.7079800705541","-3.36119695302276","0.28546736259377853","-2.0985040957319456"
"3942427452","true","2016-10-13 00:00:00.000","-96.89237","28.20151","2.3","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101631.04857731595","301.8714055803799","-4.792578291067955","0.12595498468270197","2.5348874654769222"
"3942427453","true","2016-10-16 00:00:00.000","-96.8922","28.2015","1.9","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0234375","101471.431482021","301.902562865033","-3.3130847863080497","0.12584189232437573","4.319378295629266"
"3942427454","true","2016-10-19 00:00:00.000","-96.89248","28.20148","1.3","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101143.46024093228","301.68395384340454","-3.3030594001024958","0.10923661695425335","4.1684350011858236"
"3942427455","true","2016-10-22 00:00:00.000","-96.89232","28.20147","1.5","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0078125","102168.65625","301.46403925107813","-2.0554634065747703","0.3764448229946847","-2.133933942085143"
"3942427456","true","2016-10-28 00:00:00.000","-96.89248","28.2015","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102021.95006681513","300.826912738068","-4.753818946449551","0.17531083998739527","-0.8968370912265764"
"3942427457","true","2016-10-31 00:00:00.000","-96.89234","28.20152","1.8","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101885.91703969934","300.3145717802341","-4.434974294588015","0.17719142936745738","1.0719341934137077"
"3942427458","true","2016-11-18 00:00:00.000","-96.89257","28.2016","2.3","6","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101188.56621369634","298.6663170037206","-3.9915808007915468","0.0","4.4914664816286525"
"3942427459","true","2016-11-21 00:00:00.000","-96.89238","28.20152","2.9","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102450.11520378345","298.2648888711997","-2.8253799756649536","0.32438619276490865","0.9202081456281292"
"3942427460","true","2016-11-24 00:00:00.000","-96.89245","28.20158","3.0","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102009.08989425664","297.996591790264","-1.865232646957133","0.1675696219365235","-2.064362501257461"
"3942427461","true","2016-11-27 00:00:00.000","-96.89232","28.20145","1.1","6","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102361.80187517357","297.44524932760663","-4.893651069433494","0.21738027925309963","-1.0112587541491331"
"3942427462","true","2016-11-30 00:00:00.000","-96.89252","28.2016","2.8","6","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","100277.79800164065","297.300166026944","-0.288669275719297","0.0","0.6877870169755722"
"3942427463","true","2016-12-03 00:00:00.000","-96.89228","28.2015","1.3","6","gps","","13","2231-55428","grcaMigration-Ryder","50","0.015625","101505.86636777075","296.8267599361389","-7.619545145520622","0.06141204367246964","-4.777271517607809"
"3942427464","true","2016-12-09 00:00:00.000","-96.89272","28.20141","2.8","6","gps","","13","2231-55428","grcaMigration-Ryder","50","0.15625","103183.06974162589","296.2663793868969","1.5391816108278904","0.5828846588322126","-9.20123619829485"
"3942427465","true","2016-12-12 00:00:00.000","-96.89247","28.20147","1.1","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101569.58892696258","296.06900874346854","-1.04024720744252","0.0","3.3727455098295693"
"3942427466","true","2016-12-15 00:00:00.000","-96.89266","28.20164","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101967.2230028758","295.9714287550455","-1.8421385556383565","0.09004821053860555","-2.024966652291086"
"3942427467","true","2016-12-18 00:00:00.000","-96.8924","28.20151","1.9","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","100723.64828639715","295.9588787356083","-1.5837427695006325","0.0","5.263827858353837"
"3942427468","true","2016-12-27 00:00:00.000","-96.89242","28.20162","1.3","8","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0078125","102086.71469110805","295.405986786572","-3.089016283422323","0.0","1.683585231914653"
"3942427469","true","2016-12-30 00:00:00.000","-96.89288","28.20194","6.2","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102823.89510529002","295.6640001117763","-1.6279782263179743","0.30884159961408014","-7.058636577273498"
