"event-id","visible","timestamp","location-long","location-lat","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","GlobCover 2009 2009 Land-Cover Classification"
"3942427452","true","2016-10-13 00:00:00.000","-96.89237","28.20151","2.3","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427453","true","2016-10-16 00:00:00.000","-96.8922","28.2015","1.9","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427454","true","2016-10-19 00:00:00.000","-96.89248","28.20148","1.3","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427455","true","2016-10-22 00:00:00.000","-96.89232","28.20147","1.5","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427456","true","2016-10-28 00:00:00.000","-96.89248","28.2015","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427457","true","2016-10-31 00:00:00.000","-96.89234","28.20152","1.8","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427458","true","2016-11-18 00:00:00.000","-96.89257","28.2016","2.3","6","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427459","true","2016-11-21 00:00:00.000","-96.89238","28.20152","2.9","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427460","true","2016-11-24 00:00:00.000","-96.89245","28.20158","3.0","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427461","true","2016-11-27 00:00:00.000","-96.89232","28.20145","1.1","6","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427462","true","2016-11-30 00:00:00.000","-96.89252","28.2016","2.8","6","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427463","true","2016-12-03 00:00:00.000","-96.89228","28.2015","1.3","6","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427464","true","2016-12-09 00:00:00.000","-96.89272","28.20141","2.8","6","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427465","true","2016-12-12 00:00:00.000","-96.89247","28.20147","1.1","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427466","true","2016-12-15 00:00:00.000","-96.89266","28.20164","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427467","true","2016-12-18 00:00:00.000","-96.8924","28.20151","1.9","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427468","true","2016-12-27 00:00:00.000","-96.89242","28.20162","1.3","8","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427469","true","2016-12-30 00:00:00.000","-96.89288","28.20194","6.2","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427470","true","2017-01-02 00:00:00.000","-96.8926","28.20185","3.5","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427471","true","2017-01-05 00:00:00.000","-96.8923","28.20157","1.7","6","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427472","true","2017-01-08 00:00:00.000","-96.89246","28.20171","1.4","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427473","true","2017-01-11 00:00:00.000","-96.89249","28.20145","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427474","true","2017-01-14 00:00:00.000","-96.89246","28.20141","1.1","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427475","true","2017-01-17 00:00:00.000","-96.89259","28.20141","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427476","true","2017-01-20 00:00:00.000","-96.89246","28.20141","3.2","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427477","true","2017-01-23 00:00:00.000","-96.89239","28.20154","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427478","true","2017-01-26 00:00:00.000","-96.8924","28.20167","1.4","8","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427479","true","2017-01-29 00:00:00.000","-96.89223","28.20169","9.7","4","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427480","true","2017-02-01 00:00:00.000","-96.89234","28.20164","1.6","7","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427481","true","2017-02-04 00:00:00.000","-96.89233","28.20164","1.4","8","gps","","13","2231-55428","grcaMigration-Ryder","50"
"3942427482","true","2016-08-06 00:00:00.000","-105.18727","40.57552","6.2","4","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427483","true","2016-08-18 00:00:00.000","-105.18101","40.58046","3.5","6","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427484","true","2016-08-23 00:00:00.000","-105.18059","40.58051","2.0","5","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427485","true","2016-08-26 00:00:00.000","-105.1807","40.58062","1.8","6","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427486","true","2016-09-04 00:00:00.000","-105.18092","40.58054","4.0","6","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427487","true","2016-09-07 00:00:00.000","-105.18043","40.58072","5.0","5","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427488","true","2016-09-10 00:00:00.000","-105.18053","40.58061","3.3","5","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427489","true","2016-09-13 00:00:00.000","-105.18216","40.58206","4.1","5","gps","","14","2231-55430","grcaMigration-Ryder","100"
"3942427490","true","2016-09-16 00:00:00.000","-105.18077","40.58047","3.3","5","gps","","14","2231-55430","grcaMigration-Ryder","70"
"3942427491","true","2016-09-19 00:00:00.000","-105.18207","40.5821","1.4","7","gps","","14","2231-55430","grcaMigration-Ryder","100"
"3942427492","true","2016-09-22 00:00:00.000","-105.18208","40.58212","2.3","5","gps","","14","2231-55430","grcaMigration-Ryder","100"
"3942427493","true","2016-09-25 00:00:00.000","-102.38939","35.45541","1.2","7","gps","","14","2231-55430","grcaMigration-Ryder","130"
"3942427494","true","2016-10-01 00:00:00.000","-102.05462","33.13692","1.5","6","gps","","14","2231-55430","grcaMigration-Ryder","120"
"3942427495","true","2016-10-04 00:00:00.000","-102.05467","33.13705","1.2","8","gps","","14","2231-55430","grcaMigration-Ryder","120"
"3942427496","true","2016-10-07 00:00:00.000","-96.36644","30.5773","2.1","4","gps","","14","2231-55430","grcaMigration-Ryder","100"
"3942427497","true","2016-10-10 00:00:00.000","-98.46784","23.72553","2.0","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427498","true","2016-10-13 00:00:00.000","-98.46758","23.72544","2.3","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427499","true","2016-10-16 00:00:00.000","-98.46789","23.72581","3.0","4","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427500","true","2016-10-25 00:00:00.000","-98.46772","23.72561","2.0","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427501","true","2016-10-28 00:00:00.000","-98.46773","23.72575","3.7","4","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427502","true","2016-10-31 00:00:00.000","-98.46781","23.72565","3.2","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427503","true","2016-11-15 00:00:00.000","-98.46777","23.72538","2.1","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427504","true","2016-11-18 00:00:00.000","-98.46787","23.7255","2.7","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427505","true","2016-11-21 00:00:00.000","-98.46778","23.7256","2.6","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427506","true","2016-11-24 00:00:00.000","-98.46783","23.72543","2.7","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427507","true","2016-11-27 00:00:00.000","-98.46797","23.72556","2.7","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427508","true","2016-11-30 00:00:00.000","-98.4681","23.7256","2.5","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427509","true","2016-12-06 00:00:00.000","-98.46777","23.72574","2.1","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427510","true","2016-12-09 00:00:00.000","-98.46819","23.7253","1.0","8","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427511","true","2016-12-18 00:00:00.000","-98.46835","23.72509","2.2","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427512","true","2016-12-21 00:00:00.000","-98.46782","23.72548","1.9","7","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427513","true","2016-12-24 00:00:00.000","-98.46764","23.72563","5.8","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427514","true","2016-12-27 00:00:00.000","-98.49652","23.89491","7.5","4","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427515","true","2016-12-30 00:00:00.000","-98.4955","23.89446","2.3","4","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427516","true","2017-01-05 00:00:00.000","-98.49482","23.89348","1.6","7","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427517","true","2017-01-08 00:00:00.000","-98.49488","23.89378","1.3","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427518","true","2017-01-11 00:00:00.000","-98.49459","23.8936","1.7","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427519","true","2017-01-14 00:00:00.000","-98.49477","23.89357","1.3","6","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427520","true","2017-01-17 00:00:00.000","-98.49504","23.89378","2.5","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427521","true","2017-01-20 00:00:00.000","-98.49508","23.89348","2.3","4","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427522","true","2017-01-23 00:00:00.000","-98.49536","23.89413","2.9","5","gps","","14","2231-55430","grcaMigration-Ryder","50"
"3942427523","true","2016-07-01 00:00:00.000","-84.27847","33.80619","2.0","6","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427524","true","2016-07-13 00:00:00.000","-84.27841","33.80617","1.4","5","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427525","true","2016-08-18 00:00:00.000","-84.27854","33.8061","1.5","6","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427526","true","2016-09-01 00:00:00.000","-84.27883","33.80639","7.4","4","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427527","true","2016-09-07 00:00:00.000","-84.27878","33.80605","3.3","6","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427528","true","2016-09-10 00:00:00.000","-84.27855","33.80617","6.3","4","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427529","true","2016-09-13 00:00:00.000","-84.27868","33.80606","9.3","4","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427530","true","2016-09-16 00:00:00.000","-84.27871","33.80627","7.5","4","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427531","true","2016-09-19 00:00:00.000","-84.27874","33.8062","2.3","5","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427532","true","2016-09-25 00:00:00.000","-84.27894","33.80602","1.9","5","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427533","true","2016-09-28 00:00:00.000","-84.27906","33.80585","5.1","4","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427534","true","2016-10-04 00:00:00.000","-80.97254","28.66444","1.0","8","gps","","15","2671-02025","grcaMigration-Ryder","70"
"3942427535","true","2016-10-07 00:00:00.000","-81.15549","28.16004","8.3","4","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427536","true","2016-10-19 00:00:00.000","-81.15555","28.15873","2.0","4","gps","","15","2671-02025","grcaMigration-Ryder","60"
"3942427537","true","2016-10-22 00:00:00.000","-81.15534","28.15877","2.1","5","gps","","15","2671-02025","grcaMigration-Ryder","60"
"3942427538","true","2016-10-31 00:00:00.000","-81.15553","28.15834","6.1","4","gps","","15","2671-02025","grcaMigration-Ryder","60"
"3942427539","true","2016-11-18 00:00:00.000","-80.80371","28.04572","3.6","4","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427540","true","2016-11-21 00:00:00.000","-80.80321","28.04489","2.0","7","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427541","true","2016-11-24 00:00:00.000","-80.80351","28.04475","1.7","7","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427542","true","2016-11-27 00:00:00.000","-80.80328","28.04495","1.2","7","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427543","true","2016-11-30 00:00:00.000","-80.80354","28.0451","2.9","6","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427544","true","2016-12-03 00:00:00.000","-80.80342","28.04497","1.1","7","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427545","true","2016-12-06 00:00:00.000","-80.80354","28.04508","2.3","6","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427546","true","2016-12-09 00:00:00.000","-80.80345","28.04491","5.4","7","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427547","true","2016-12-12 00:00:00.000","-80.80331","28.04507","2.2","5","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427548","true","2016-12-15 00:00:00.000","-80.80337","28.04508","1.3","7","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427549","true","2016-12-18 00:00:00.000","-80.80324","28.04513","2.0","6","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427550","true","2016-12-21 00:00:00.000","-80.80307","28.04495","2.2","6","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427551","true","2016-12-24 00:00:00.000","-80.80328","28.04522","1.9","8","gps","","15","2671-02025","grcaMigration-Ryder","50"
"3942427552","true","2016-07-01 00:00:00.000","-84.2783","33.80635","1.5","7","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427553","true","2016-07-13 00:00:00.000","-84.27952","33.80664","3.4","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427554","true","2016-07-25 00:00:00.000","-84.28367","33.80771","1.6","6","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427555","true","2016-08-18 00:00:00.000","-84.28072","33.80718","5.8","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427556","true","2016-08-23 00:00:00.000","-84.27994","33.80761","2.9","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427557","true","2016-08-26 00:00:00.000","-84.27996","33.80735","5.6","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427558","true","2016-08-29 00:00:00.000","-84.28019","33.80769","2.9","6","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427559","true","2016-09-01 00:00:00.000","-84.27993","33.80745","1.9","7","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427560","true","2016-09-04 00:00:00.000","-84.28026","33.80774","2.8","6","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427561","true","2016-09-07 00:00:00.000","-84.28027","33.8075","3.9","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427562","true","2016-09-13 00:00:00.000","-84.28005","33.80758","3.1","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427563","true","2016-09-16 00:00:00.000","-84.27993","33.80804","2.7","6","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427564","true","2016-09-19 00:00:00.000","-84.27996","33.80788","1.7","6","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427565","true","2016-09-22 00:00:00.000","-84.27996","33.807","1.7","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427566","true","2016-09-25 00:00:00.000","-84.28018","33.80709","2.8","5","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427567","true","2016-09-28 00:00:00.000","-84.28055","33.80702","2.1","4","gps","","16","2651-52456","grcaMigration-Ryder","190"
"3942427568","true","2016-10-01 00:00:00.000","-82.31392","30.95712","1.1","7","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427569","true","2016-10-04 00:00:00.000","-82.31333","30.95743","1.1","7","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427570","true","2016-10-07 00:00:00.000","-82.31355","30.95714","3.6","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427571","true","2016-10-10 00:00:00.000","-82.31351","30.95743","1.5","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427572","true","2016-10-16 00:00:00.000","-82.31376","30.95764","6.7","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427573","true","2016-10-19 00:00:00.000","-82.31327","30.95741","1.2","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427574","true","2016-10-22 00:00:00.000","-82.31322","30.95723","3.1","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427575","true","2016-10-25 00:00:00.000","-82.31361","30.95745","2.7","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427576","true","2016-10-28 00:00:00.000","-82.31362","30.9574","6.1","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427577","true","2016-10-31 00:00:00.000","-82.31297","30.95775","5.1","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427578","true","2016-11-15 00:00:00.000","-82.31382","30.95729","2.9","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427579","true","2016-11-21 00:00:00.000","-82.31361","30.95732","1.5","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427580","true","2016-11-24 00:00:00.000","-82.31354","30.95719","6.4","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427581","true","2016-11-27 00:00:00.000","-82.31353","30.95705","5.3","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427582","true","2016-11-30 00:00:00.000","-82.3133","30.95722","6.1","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427583","true","2016-12-06 00:00:00.000","-82.31342","30.95754","5.8","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427584","true","2016-12-09 00:00:00.000","-82.31374","30.95727","1.5","7","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427585","true","2016-12-12 00:00:00.000","-82.31368","30.95735","4.5","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427586","true","2016-12-15 00:00:00.000","-82.31386","30.95719","2.9","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427587","true","2016-12-18 00:00:00.000","-82.3138","30.95726","2.7","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427588","true","2016-12-21 00:00:00.000","-82.3139","30.95722","2.4","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427589","true","2016-12-24 00:00:00.000","-82.3137","30.95727","1.7","6","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427590","true","2016-12-27 00:00:00.000","-82.31366","30.95734","2.3","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427591","true","2016-12-30 00:00:00.000","-82.31358","30.95739","2.2","7","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427592","true","2017-01-02 00:00:00.000","-82.31374","30.95744","3.9","5","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427593","true","2017-01-05 00:00:00.000","-82.31281","30.95684","6.3","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427594","true","2017-01-17 00:00:00.000","-82.31346","30.95722","4.3","4","gps","","16","2651-52456","grcaMigration-Ryder","70"
"3942427595","true","2016-07-01 00:00:00.000","-84.2816","33.80894","1.5","7","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427596","true","2016-07-13 00:00:00.000","-84.28312","33.80779","6.2","4","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427597","true","2016-07-25 00:00:00.000","-84.28306","33.80739","1.9","5","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427598","true","2016-08-18 00:00:00.000","-84.27975","33.80776","3.5","6","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427599","true","2016-08-23 00:00:00.000","-84.28162","33.80835","5.6","5","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427600","true","2016-09-01 00:00:00.000","-84.28187","33.80894","7.5","4","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427601","true","2016-09-16 00:00:00.000","-84.28111","33.80797","2.2","6","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427602","true","2016-09-19 00:00:00.000","-84.28135","33.80825","2.2","5","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427603","true","2016-09-22 00:00:00.000","-84.28174","33.80875","3.0","4","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427604","true","2016-09-25 00:00:00.000","-84.28196","33.80867","1.3","8","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427605","true","2016-09-28 00:00:00.000","-84.28195","33.80859","1.2","8","gps","","17","2651-52455","grcaMigration-Ryder","190"
"3942427606","true","2016-10-04 00:00:00.000","-84.28337","33.81111","1.6","6","gps","","17","2651-52455","grcaMigration-Ryder","70"
"3942427607","true","2016-10-07 00:00:00.000","-85.21865","31.19884","1.0","8","gps","","17","2651-52455","grcaMigration-Ryder","140"
"3942427608","true","2016-10-10 00:00:00.000","-82.41154","27.18286","1.3","6","gps","","17","2651-52455","grcaMigration-Ryder","70"
"3942427609","true","2016-10-13 00:00:00.000","-81.20875","26.10317","1.3","6","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427610","true","2016-10-19 00:00:00.000","-81.05782","25.54184","5.0","4","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427611","true","2016-10-28 00:00:00.000","-81.0549","25.54032","3.0","5","gps","","17","2651-52455","grcaMigration-Ryder","70"
"3942427612","true","2016-10-31 00:00:00.000","-81.05492","25.54013","6.5","5","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427613","true","2016-11-15 00:00:00.000","-81.05517","25.54014","2.8","5","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427614","true","2016-11-21 00:00:00.000","-81.05504","25.53997","8.9","4","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427615","true","2016-11-24 00:00:00.000","-81.0549","25.54005","1.2","6","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427616","true","2016-11-27 00:00:00.000","-81.0551","25.54016","3.6","5","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427617","true","2016-12-06 00:00:00.000","-81.05515","25.54","1.3","5","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427618","true","2016-12-12 00:00:00.000","-81.05521","25.53988","9.4","4","gps","","17","2651-52455","grcaMigration-Ryder","170"
"3942427619","true","2016-12-15 00:00:00.000","-81.05482","25.54064","4.5","4","gps","","17","2651-52455","grcaMigration-Ryder","70"
"3942427620","true","2016-07-25 00:00:00.000","-77.03973","39.05369","4.3","5","gps","","18","2671-02020","grcaMigration-Ryder","70"
"3942427621","true","2016-08-06 00:00:00.000","-77.77136","38.37697","1.8","6","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427622","true","2016-08-23 00:00:00.000","-77.77159","38.37833","3.4","6","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427623","true","2016-08-26 00:00:00.000","-77.7713","38.37843","1.2","8","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427624","true","2016-08-29 00:00:00.000","-77.77138","38.37829","2.6","6","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427625","true","2016-09-01 00:00:00.000","-77.7718","38.37846","3.9","5","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427626","true","2016-09-04 00:00:00.000","-77.77136","38.37828","1.2","7","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427627","true","2016-09-07 00:00:00.000","-77.7715","38.37838","7.7","4","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427628","true","2016-09-10 00:00:00.000","-77.77144","38.37859","2.8","5","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427629","true","2016-09-13 00:00:00.000","-77.7714","38.37868","1.4","5","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427630","true","2016-09-16 00:00:00.000","-77.77153","38.37835","2.1","5","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427631","true","2016-09-19 00:00:00.000","-77.77127","38.37811","1.6","7","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427632","true","2016-09-22 00:00:00.000","-77.77135","38.37833","1.5","5","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427633","true","2016-09-25 00:00:00.000","-77.77135","38.37839","1.6","4","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427634","true","2016-09-28 00:00:00.000","-77.77061","38.37494","2.0","5","gps","","18","2671-02020","grcaMigration-Ryder","50"
"3942427635","true","2016-10-01 00:00:00.000","-77.77087","38.37735","2.0","4","gps","","18","2671-02020","grcaMigration-Ryder","110"
"3942427636","true","2016-10-04 00:00:00.000","-82.77711","32.98723","1.5","5","gps","","18","2671-02020","grcaMigration-Ryder","70"
"3942427637","true","2016-10-07 00:00:00.000","-83.67005","30.5289","1.0","7","gps","","18","2671-02020","grcaMigration-Ryder","50"
"3942427638","true","2016-10-10 00:00:00.000","-83.67254","30.52679","1.7","6","gps","","18","2671-02020","grcaMigration-Ryder","100"
"3942427639","true","2016-10-13 00:00:00.000","-83.67267","30.52686","2.0","6","gps","","18","2671-02020","grcaMigration-Ryder","100"
"3942427640","true","2016-10-16 00:00:00.000","-83.3674","29.90245","2.3","5","gps","","18","2671-02020","grcaMigration-Ryder","50"
"3942427641","true","2016-10-19 00:00:00.000","-83.36677","29.90226","1.0","7","gps","","18","2671-02020","grcaMigration-Ryder","50"
"3942427642","true","2016-10-22 00:00:00.000","-81.02993","22.92661","1.3","5","gps","","18","2671-02020","grcaMigration-Ryder","40"
"3942427643","true","2016-10-25 00:00:00.000","-82.04097","22.93806","1.2","7","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427644","true","2016-10-28 00:00:00.000","-82.04095","22.93796","1.2","7","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427645","true","2016-10-31 00:00:00.000","-82.04098","22.93816","3.6","6","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427646","true","2016-11-15 00:00:00.000","-82.0409","22.93794","3.0","5","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427647","true","2016-11-29 00:00:00.000","-82.04093","22.93788","1.4","4","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427648","true","2016-12-06 00:00:00.000","-82.04113","22.93816","3.3","5","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427649","true","2016-12-20 00:00:00.000","-82.0404","22.93774","7.2","6","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427650","true","2016-12-27 00:00:00.000","-82.04097","22.93794","1.5","7","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427651","true","2017-01-03 00:00:00.000","-82.04222","22.94232","3.5","6","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427652","true","2017-01-10 00:00:00.000","-82.04094","22.93792","0.9","9","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427653","true","2017-01-17 00:00:00.000","-82.04094","22.93784","1.4","5","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427654","true","2017-01-24 00:00:00.000","-82.04089","22.93795","1.4","6","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427655","true","2017-01-31 00:00:00.000","-82.04198","22.94109","3.9","5","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427656","true","2017-02-07 00:00:00.000","-82.04268","22.94188","5.2","4","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427657","true","2017-03-15 00:00:00.000","-82.04123","22.93921","2.0","5","gps","","18","2671-02020","grcaMigration-Ryder","30"
"3942427658","true","2017-03-18 00:00:00.000","-82.04085","22.93934","1.5","7","gps","","18","2671-02020","grcaMigration-Ryder","30"
