"event-id","visible","timestamp","location-long","location-lat","comments","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","MODIS Land Terra Surface Temp & Emissivity 1km Daily Land Surface Temperature Daytime","NCEP NARR SFC Total Precipitation at Surface (Accumulated)","NCEP NARR SFC Temperature at Surface","NCEP NARR FLX Dew Point Temperature at 2 m above Ground","NCEP NARR SFC Evaporation at Surface (Accumulated)","NCEP NARR FLX Relative Humidity at 2 m above Ground","MODIS Land Terra Surface Temp & Emissivity 1km Daily Land Surface Temperature Nighttime","MODIS Land Terra Surface Temp & Emissivity 1km 8d Land Surface Temperature Nighttime","NCEP NARR FLX V Wind at 30 m above Ground","NCEP NARR SFC Pressure at Surface","MODIS Land Terra Surface Temp & Emissivity 1km 8d Land Surface Temperature Daytime","NCEP NARR FLX U Wind at 30 m above Ground","NCEP NARR FLX U Wind at 10 m above Ground","NCEP NARR FLX V Wind at 10 m above Ground"
"3957846967","true","2017-01-17 23:00:04.000","-92.86426","29.90489","6/7","2.4","","gps","","1415","2651-51815","grcaMigration-Ryder","NaN","0.0","296.7480623896946","293.4017549270444","0.27517438","84.77940303556359","NaN","NaN","4.496196985550772","101890.10161747684","289.8149608115505","-2.0614385453045725","-0.9699007336492627","2.414105730253194"
"3957846968","true","2017-01-20 23:00:04.000","-92.86384","29.90504","6/6","2.0","","gps","","1415","2651-51815","grcaMigration-Ryder","NaN","0.140625","295.8920741068928","291.9482379957038","0.3320008","80.9837849810813","NaN","NaN","3.4238569510050416","100727.53637298524","291.4059639872221","-1.6122157391617171","-1.3283750094765776","1.3631206833916036"
"3957846969","true","2017-01-23 23:00:05.000","-92.86432","29.90495","6/7","3.6","","gps","","1415","2651-51815","grcaMigration-Ryder","NaN","0.0","288.5460391981287","281.89172102103527","0.39861676","64.36620126545391","NaN","NaN","-3.030352667272096","101295.06339699074","290.2763083512198","3.7135695493552427","2.901032308055425","-1.340524485546504"
"3957846970","true","2017-01-26 23:00:09.000","-92.86395","29.90492","6/6","1.5","","gps","","1415","2651-51815","grcaMigration-Ryder","NaN","0.0","284.6615190074358","277.86104139795634","0.43483406","62.58890364683262","NaN","NaN","-5.75986517864059","102288.88712890625","289.1346960180637","0.4117629496960804","0.9901840212512792","-4.289102854501465"
"3957846971","true","2016-07-25 23:00:07.000","-77.04604","38.92606","6/6","4.5","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.15672301","305.5275659030114","298.0661043245297","0.78298473","62.953524150738644","NaN","296.1316644320509","3.0283086758693787","100346.62881093792","305.67336246677775","4.1320661619916255","3.0034990193967013","2.210493467875219"
"3957846972","true","2016-08-06 23:00:08.000","-77.04625","38.92621","6/6","1.6","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0078125","301.47570224972895","296.7645193775542","0.4792999","72.64540012243953","NaN","296.43421545115666","1.4066402804697256","100056.21868880113","306.0606668897763","3.8948255950119304","3.072595457471105","1.0906485330972986"
"3957846973","true","2016-08-18 23:00:10.000","-77.04695","38.92544","4/4","19.5","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.1875","301.0558499927027","294.45218156111247","0.5452124","62.95056947976902","NaN","299.36665542044113","0.681615655860129","100678.55390825558","306.256728534878","2.3922182960189833","2.1326388307411275","0.6129673558413709"
"3957846974","true","2016-08-23 23:00:07.000","-76.98564","38.91101","3/3","5.8","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","296.667504808377","289.05917882032355","0.4865477","59.05574449682474","NaN","296.9039031506523","1.43891485242159","101752.45376769638","NaN","-1.7176700142404107","-1.5462471209909552","1.2836195196513052"
"3957846975","true","2016-08-29 23:00:08.000","-77.04639","38.92611","5/5","4.2","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","301.2113198115843","292.4572802582461","0.38457406","56.65176146699229","NaN","297.29286384492303","-1.423897200756009","101009.34760625604","305.3597785642654","-2.6138868115042984","-2.346291124558227","-1.264050024628239"
"3957846976","true","2016-09-01 23:00:10.000","-77.04627","38.92631","5/5","4.0","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.984375","300.1101181128711","292.92742424231085","0.33648145","67.01515041343428","NaN","297.3903901628887","-1.9759718154308052","100442.74203134874","304.95394188848525","-1.2789423737280292","-1.1437818698216815","-1.7698764064293426"
"3957846977","true","2016-09-04 23:00:08.000","-77.04685","38.92624","6/6","2.4","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.109375","293.7581679337202","286.89697906079385","0.24539435","55.610826221131894","NaN","296.6443479052678","-1.2337728166596478","101459.9195261177","305.4628419279955","-2.645559572819531","-2.316669436923257","-1.0617783978054063"
"3957846978","true","2016-09-10 23:00:08.000","-77.04597","38.9255","6/6","3.1","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","301.9124585386682","293.70735548445344","0.13140559","61.650488945727375","NaN","295.6260519695825","6.690322162675368","100561.77200601737","305.92078005448866","-1.3171877136839805","-0.8158351850064881","4.610770289511926"
"3957846979","true","2016-09-13 23:00:10.000","-77.04612","38.92578","6/6","2.5","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","300.88192248411946","293.22420465665107","0.038555205","65.68828084561225","NaN","295.6263341392469","6.3165953240641155","101110.11233697349","305.3717394137842","-1.2038158252752706","-0.7561979435832207","4.406737504357826"
"3957846980","true","2016-09-16 23:00:10.000","-77.0466","38.9263","5/5","3.3","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","293.61261732513856","289.72678857999546","0.20352662","76.6694597295646","NaN","295.6125452895199","3.514012707687014","101558.17123451471","304.78532417684477","-4.197118348686901","-3.055909209865692","2.4717869043558554"
"3957846981","true","2016-09-19 23:00:06.000","-77.04043","38.92617","4/4","136.2","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","296.71178392811163","294.4978330763571","0.20090479","85.65967168853219","NaN","294.61601389308527","0.94101839893883","100825.35272327755","304.573047448175","-2.6049224984252306","-2.324098090033829","0.8369367198403188"
"3957846982","true","2016-09-22 23:00:06.000","-77.04676","38.9269","6/6","2.4","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","296.8713348453287","289.2700290427723","0.18782574","60.23604984197089","NaN","293.7571192741676","-0.21343758957592351","101010.82933233496","303.3069399425313","-4.080389311246906","-3.634837715061149","-0.1735996406639252"
"3957846983","true","2016-09-25 23:00:08.000","-77.04672","38.92687","6/6","1.4","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","291.10820832329995","282.76993728352596","0.10155183","54.07243873385888","NaN","292.57243557158165","0.9030499351189896","101279.09367483386","302.15665926204167","-2.2065956519592573","-1.988602020316257","0.8101579607248885"
"3957846984","true","2016-09-28 23:00:07.000","-77.04686","38.92689","6/6","1.4","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","10.90625","293.48315569323717","291.28270348313185","0.198232","88.56319331645143","NaN","290.8437624817164","0.19495889634196706","101024.7241164262","300.11371648276895","-4.527897416513318","-3.64691718972779","0.20102112458605514"
"3957846985","true","2016-10-01 23:00:10.000","-77.04691","38.92691","5/5","1.7","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0625","293.42696438544345","292.0595906567395","0.12157333","92.3498255581437","NaN","289.1129831600747","-0.8160452992502433","101027.19703875425","298.0753357279989","-4.934493850051842","-3.5268159947995574","-0.645110637633447"
"3957846986","true","2016-10-04 23:00:08.000","-79.44022","34.86552","4/4","3.9","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","293.976624994107","290.0035070097753","0.2746558","73.50504730737943","NaN","287.2742705838238","-2.8131647723105324","100969.09777632532","297.6560161791429","-4.749826368473088","-4.041529295758307","-2.410366402497498"
"3957846987","true","2016-10-07 23:00:10.000","-81.8455","29.20355","8/8","1.0","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","1.3062886","297.29453603007494","295.73231903139134","0.27836895","91.31372867184298","NaN","292.60599228386087","-3.9817135490289663","99734.51579063729","298.2682373056029","9.6877581236744","9.169021263769762","-3.613428791786479"
"3957846988","true","2016-10-10 23:00:08.000","-81.81408","27.15482","7/8","1.2","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","298.01333519965914","294.6783806851857","0.42049807","80.72842600928567","NaN","292.9895377207332","-4.3424075883783155","101815.73712675292","301.71964551896576","-5.369367418151541","-4.606041720585709","-4.004560820834823"
"3957846989","true","2016-10-13 23:00:10.000","-81.81425","27.15574","4/5","12.7","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","299.2891782880925","296.72516139441575","0.20002687","84.88948225411498","NaN","292.4434468896516","-2.814523468505805","101504.39813030102","301.79107126436406","-4.187165160629041","-3.6258186538336874","-3.0961475475722526"
"3957846990","true","2016-10-16 23:00:06.000","-81.70317","27.11038","3/3","2.9","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.1640625","299.1974522260601","295.17348938928006","0.37539846","77.46770186210654","NaN","292.27605142625646","-2.544067227551822","101381.3469826159","299.0766179350093","-5.15140625780161","-4.768252986372747","-2.364059671153094"
"3957846991","true","2016-10-19 23:00:08.000","-81.83144","26.82056","5/6","1.7","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","298.31076541661724","292.9048879137303","0.45849293","72.83299868012931","NaN","293.49383689737766","-2.3068190062095955","101454.21664620699","299.0367134536769","-5.257056589162019","-4.836695780183953","-2.296121585199338"
"3957846992","true","2016-10-22 23:00:04.000","-80.35787","25.53252","7/7","1.1","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","300.17391654956964","291.33739250998684","1.0629975","63.611341564136296","NaN","294.2527306006896","-4.9917961681866","101590.94421015841","300.1158895168656","0.8103867240997631","0.5995987668599365","-4.47348669911769"
"3957846993","true","2016-10-25 23:00:04.000","-80.35793","25.53254","4/6","2.4","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","299.9667801753024","293.6241779062354","1.3690901","75.0656476106108","NaN","292.3303585071499","-3.0348629245027303","101841.20631655093","299.4392742923384","-7.251902347566958","-5.617103932790324","-3.2129972575820873"
"3957846994","true","2016-10-28 23:00:04.000","-80.35778","25.53262","5/6","3.2","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0078125","299.77371483834486","295.992997113914","0.8312533","81.53088418388747","NaN","292.2850988449209","-3.86573888103807","101628.85124765505","299.5236212808837","-6.753737209768881","-6.202139821929191","-5.449342659792871"
"3957846995","true","2016-10-31 23:00:04.000","-80.35792","25.53253","5/6","4.2","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.03125","299.9393309036058","296.4228850433637","0.32014453","82.59236256330303","NaN","293.261940593159","-0.36795211131211814","101549.80126392633","300.0029763016964","-5.474084209972922","-5.509397635182926","-2.5792783000183697"
"3957846996","true","2016-11-15 23:00:05.000","-80.35762","25.53241","7/8","1.8","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","2.0234375","297.48210937456867","292.08488209242034","0.76459205","85.27264132513653","NaN","290.315780552804","-3.2894959940617703","101342.38525131067","298.9081015157898","-1.4122763670248903","-1.828766961581911","-3.1476890349231677"
"3957846997","true","2016-11-18 23:00:10.000","-80.35777","25.53247","7/8","1.8","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","298.1125855809463","292.80407483059224","0.82501453","79.85710389051322","NaN","289.04563998176275","-2.409747918838923","101928.49551504629","298.6302884023349","-5.5026625961573945","-5.081054607112","-2.8964243013294433"
"3957846998","true","2016-11-21 23:00:06.000","-80.3575","25.53236","4/5","4.2","","gps","","1407","2671-02010","grcaMigration-Ryder","297.7743730609156","0.0","297.05189847181987","287.0582188696204","0.9525785","61.63760363918098","287.1188139893703","289.6738105351718","-2.819660118988157","101894.17565064292","298.59989560918194","-0.7776439565534614","-0.9265179108434294","-3.0870610689627167"
"3957846999","true","2016-11-24 23:00:10.000","-80.35844","25.53288","5/6","10.0","","gps","","1407","2671-02010","grcaMigration-Ryder","300.4570746544923","0.015625","298.2349306676603","294.5430482665848","0.5308937","83.13861248549819","292.7774352352199","291.3586997751239","0.07319643607391213","102175.16012008103","298.85241049820456","-6.003184676436025","-5.582057121811384","-1.6145485863277629"
"3957847000","true","2016-11-27 23:00:08.000","-80.35403","25.53024","4/4","112.1","","gps","","1407","2671-02010","grcaMigration-Ryder","296.67605769437193","0.0","298.1430019064045","293.48581366663575","0.51360416","79.72287085279682","NaN","292.9454428262466","-0.8587348532133429","101783.04203125","298.529141847764","-4.932940893819433","-4.589399665640824","-2.6876899079813104"
"3957847001","true","2016-11-30 23:00:08.000","-80.35795","25.53248","7/7","1.1","","gps","","1407","2671-02010","grcaMigration-Ryder","298.2908173458405","0.0","298.6708169277698","295.9787879511872","0.21215093","86.29722155593774","NaN","293.06626854364794","5.067301364335387","101598.53423754343","298.6401638942627","-2.8500795997025676","-3.649984871750126","4.558517406480712"
"3957847002","true","2016-12-03 23:00:04.000","-80.35796","25.53246","7/7","1.1","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","298.19870771541184","295.51315437191005","0.2992447","89.01904229126757","NaN","293.10945596732955","-1.9324387704547576","101835.98009974418","298.334674605977","-5.901227824566604","-5.3462688983218545","-3.442100105688455"
"3957847003","true","2016-12-06 23:00:10.000","-80.35791","25.5325","6/6","3.8","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","299.09836267400885","296.13353629607644","0.20863152","81.92196785633932","293.2257369731045","293.22282261660473","3.159107681752359","101395.95651046577","298.2627007937918","6.303112660383032","3.0461547455289324","3.723582651401294"
"3957847004","true","2016-12-09 23:00:06.000","-80.35779","25.53225","5/5","2.1","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.125","297.07497214709207","292.5965979144948","0.9129405","91.47058841588391","NaN","293.49161166676555","-5.27655196009948","102274.85611416392","298.6512062647951","-2.733922383566404","-2.243460378573747","-5.362725613857709"
"3957847005","true","2016-12-12 23:00:07.000","-80.35797","25.53253","7/7","4.8","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0234375","299.0101145350621","296.29988072988306","0.18715018","85.53740681517908","NaN","293.74769765880006","3.559289356099502","101996.33362340856","299.09904960426616","1.7209418707090531","-0.2510844505475367","2.790591968738929"
"3957847006","true","2016-12-15 23:00:07.000","-80.35792","25.53268","6/6","3.7","","gps","","1407","2671-02010","grcaMigration-Ryder","298.29080419905927","0.0","299.3733613754533","294.81100787790376","0.3163917","78.36733577249451","NaN","294.0335816699782","-3.6600816663427915","101923.12246106524","299.2633738527319","-1.4071678069548335","-0.9497450353620194","-2.7283165384704455"
"3957847007","true","2016-12-18 23:00:06.000","-80.35779","25.53254","4/4","13.3","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.015625","299.2585787109027","297.0477061441316","0.13341284","87.36594266775444","NaN","294.33984419840976","2.5272063441569967","102295.76388888889","299.2679662090319","-4.27016242627346","-4.385153032232134","1.6682238177840314"
"3957847008","true","2016-12-21 23:00:09.000","-80.35776","25.5326","4/5","2.8","","gps","","1407","2671-02010","grcaMigration-Ryder","298.20942676452194","0.046875","298.06062520062693","293.75721123605484","0.5089024","88.63420317906794","NaN","294.64385722738615","-3.1570988472926387","102088.79982421875","299.29604746772776","-2.7073748338770685","-1.2849297843198686","-4.526895040956957"
"3957847009","true","2016-12-24 23:00:09.000","-80.35804","25.53272","5/5","1.9","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0078125","298.81596155334074","294.7410136158353","0.39763063","82.42637469087008","NaN","294.13474413372455","1.02973549438643","102424.66604732383","299.02939100670824","-5.13715656894838","-4.842935270462564","0.11488037485773828"
"3957847010","true","2016-12-27 23:00:08.000","-80.35789","25.53251","7/7","2.1","","gps","","1407","2671-02010","grcaMigration-Ryder","299.0989328011445","0.0","298.5728859384199","294.5959726475848","0.35968387","82.86011292259177","NaN","293.6009583225137","2.5008171972707642","102226.33260574547","298.70441929499196","-3.3774272595216983","-3.957664971864892","0.6250806303222589"
"3957847011","true","2016-12-30 23:00:08.000","-80.35795","25.53256","8/8","1.4","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0","296.0545635878406","286.35681096782656","2.052499","66.28724230472372","NaN","293.2369141121223","-7.856452290145937","102336.74155635794","298.1726766138093","-2.623054205117464","-2.0492777731242233","-5.677267296131092"
"3957847012","true","2017-01-02 23:00:09.000","-80.35794","25.53211","4/4","27.2","","gps","","1407","2671-02010","grcaMigration-Ryder","NaN","0.0546875","298.7381898033411","296.26920878333885","0.15875098","88.92498135343315","NaN","292.95720570929313","3.0557807761895823","102122.8304296875","297.4563093004226","-3.9891589093070294","-4.542925084160253","2.712616051104125"
"3957847013","true","2016-07-13 23:00:07.000","-105.14424","40.55481","6/6","3.4","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0078125","304.89021549599136","274.9005570733831","1.0023509","22.473154222718353","NaN","293.9283365664884","-0.1314911031628454","81244.20731457564","306.21660653208136","0.46469007369010085","0.40392774354242567","-0.11477800863769339"
"3957847014","true","2016-07-25 23:00:08.000","-105.09395","40.64497","3/3","6.1","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","4.730106E-4","311.20558936096705","280.4578782206253","0.51098466","22.68296818292034","NaN","291.08182270850307","3.4804232625429568","81821.32336743495","312.4595200550116","-1.2807092159235465","-1.1057790710042252","2.997048625038639"
"3957847015","true","2016-08-06 23:00:09.000","-105.14277","40.55473","5/5","5.7","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","2.15625","301.68466189877375","284.8805451514129","0.7693","50.58793998120834","NaN","291.63079937058245","2.277046803231244","81129.5914036239","306.37943553536724","-1.7451156950538276","-1.5195595808649682","1.9701836433874291"
"3957847016","true","2016-08-26 23:00:06.000","-105.14283","40.55452","6/6","1.8","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","1.0390625","298.3160115861608","277.62764163370724","0.680997","36.09436984995706","NaN","288.70097755476996","-0.2883613520432906","81137.9658773908","301.3541030666316","-0.498848005758494","-0.4371086082940304","-0.24968173449234254"
"3957847017","true","2016-08-29 23:00:07.000","-105.14302","40.55456","6/6","2.1","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.84375","299.5406484052711","280.10461984954236","0.625574","37.97336438832493","NaN","289.1225674726221","0.35842841620615057","81755.07168817305","301.43343624846216","-3.093023556217876","-2.6525222637298373","0.3053262665316757"
"3957847018","true","2016-09-04 23:00:10.000","-105.1431","40.5546","4/5","3.6","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.046875","302.288248452488","276.05784250752396","0.5723944","25.12854134223639","NaN","289.08646903432196","5.446655735337265","80307.47076654599","301.65939005108424","2.3330597392391037","1.995903509009394","4.657560489136578"
"3957847019","true","2016-09-07 23:00:10.000","-105.14385","40.55488","5/5","5.4","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.3671875","301.0636572230724","272.81461377890776","0.54913247","21.96277986373752","NaN","288.78964355752316","-0.2669200307663254","81210.90205051687","301.8159901456612","2.954281031330989","2.5493676471105102","-0.2298401465038199"
"3957847020","true","2016-09-10 23:00:10.000","-105.143","40.55457","4/5","17.1","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","299.5083319638696","274.2832115491721","0.43440568","27.217497722510082","NaN","288.625195697871","4.2622203944080645","81267.36789727432","301.54560133427606","-0.9597405974771794","-0.8242813112977343","3.6474758021057854"
"3957847021","true","2016-09-13 23:00:10.000","-105.14309","40.55462","5/5","2.9","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.9140625","295.2186974446499","279.138359053908","0.3215552","53.351446498843316","NaN","288.39443331394415","3.3494712120265975","81344.94231202971","301.1400453128242","-2.510600383451752","-2.153038897669702","2.8649394545178932"
"3957847022","true","2016-09-16 23:00:10.000","-99.13539","39.17844","5/5","6.5","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","300.26635112423","287.071979909932","0.7025267","48.68822527214244","NaN","291.5187093820951","-2.5032726055048213","94531.0040474249","301.357785814939","-1.4049932316149047","-1.062308066748912","-2.03243326924254"
"3957847023","true","2016-09-19 23:00:06.000","-94.38268","34.31195","5/5","2.7","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.015625","303.8481756840051","297.69146732790097","0.81090486","66.9624418027993","NaN","292.81486843384545","1.1006938995426194","98165.43304361404","299.52575581597233","-1.0584958377413898","-0.9501061705546243","0.9783922117577197"
"3957847024","true","2016-09-25 23:00:06.000","-94.37856","34.34629","3/3","3.5","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0078125","302.2111788051178","294.26379980228444","0.62555176","61.3430267330258","NaN","291.42059073576826","-0.44779848729196836","98082.37715697716","298.73018359526884","-0.44057161492149777","-0.38912256489482255","-0.4082804382122742"
"3957847025","true","2016-09-28 23:00:08.000","-94.38366","34.31239","7/7","1.4","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","297.0516885946194","287.149227770933","0.761232","47.468414836018454","NaN","289.33468168536916","-1.4341683392485896","98228.97001495681","299.3895832942895","5.21832452714276","4.4483637205646875","-1.2481801368668144"
"3957847026","true","2016-10-04 23:00:10.000","-97.9796","22.06387","5/5","4.8","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","303.5452751883247","297.5345872847214","0.7426559","73.4750800675681","NaN","296.78753262897584","3.948363280634568","99633.50867121163","301.478126520753","-5.368671070346614","-4.79265158665727","3.6366984442995642"
"3957847027","true","2016-10-07 23:00:07.000","-97.97978","22.06376","5/7","1.4","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.2437886","302.42577265547226","296.5781311688167","0.625369","72.28945108717345","NaN","296.9646219422544","-2.006757091716259","100205.8183537807","300.5748069721078","-3.5398631439085277","-3.055465382549817","-1.8037428967744658"
"3957847028","true","2016-10-10 23:00:06.000","-97.97967","22.06394","5/5","2.3","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.015625","300.30536919616736","293.98927651748266","0.67749816","69.61385218766905","NaN","297.19036600984015","-4.586883463413232","100617.39929542663","299.73485662725454","-0.8872380819507201","-0.7567975971310434","-4.166947654018804"
"3957847029","true","2016-10-13 23:00:04.000","-97.98002","22.06396","6/6","1.3","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","301.0706745163338","295.8498682877377","0.57802695","73.99760583524161","NaN","296.95480996956843","0.8820189453052766","100569.1672194301","300.58129233585515","-4.293267004185906","-3.7260168532623354","0.7936516847614039"
"3957847030","true","2016-10-16 23:00:06.000","-97.97996","22.06406","4/4","14.5","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","301.90695539929675","296.2134671043975","0.63739854","73.43539162422776","NaN","296.780369727583","1.9214366099994722","100046.28365250562","301.468242220444","-5.295709682621606","-4.698498486254699","1.7666090543875383"
"3957847031","true","2016-10-19 23:00:07.000","-97.9795","22.06393","6/6","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","301.1645535376684","296.4935276771343","0.543493","77.30908308368353","NaN","296.26360333331405","2.4445491404895003","100046.06157874547","301.4192168364994","-5.499192192877941","-4.899772032331382","2.2295965989485085"
"3957847032","true","2016-10-22 23:00:06.000","-97.98023","22.06368","6/6","1.3","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.03125","298.75969847758114","293.55976009301145","0.36799753","75.15978745996749","NaN","295.07002875314305","-4.089082159202326","100685.30202025727","299.40432777273884","-1.7149992523574444","-1.6016161959492607","-3.791134137064592"
"3957847033","true","2016-10-25 23:00:08.000","-97.97953","22.06371","8/9","1.0","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.5703125","299.97586531456017","293.7849929071823","0.61809015","71.57951835983721","NaN","293.8640976965998","-3.721478297932726","100472.34039816154","297.4407140070427","-4.7518789125953615","-4.200081568564569","-3.4108755097835264"
"3957847034","true","2016-10-28 23:00:10.000","-97.9795","22.06397","5/6","2.5","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.4296875","298.37721422402666","292.8908789576578","0.54425323","72.66028351492889","NaN","292.9604834587929","-5.355164446370224","100625.26378728887","297.71422493003416","-1.943596496213153","-1.6175289082989355","-4.752304222186903"
"3957847035","true","2016-10-31 23:00:09.000","-97.97963","22.06391","4/5","11.2","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","299.64263707051407","294.5579325205165","0.4281445","75.60981428964621","NaN","292.1999660013458","0.24890915583420248","100388.26984669702","299.12478719720053","-3.6776241565877186","-3.179078992612707","0.21580733238933947"
"3957847036","true","2016-11-15 23:00:10.000","-98.02493","22.09517","3/4","3.8","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0078125","294.7537231748581","292.0574122066659","0.35659206","83.17024540905679","NaN","NaN","1.8945968240921727","100310.46412641341","NaN","0.7356674077732956","0.7148843492693024","1.8334307463666497"
"3957847037","true","2016-11-18 23:00:08.000","-97.97959","22.0639","5/5","3.6","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","300.46268606596806","296.42688024266374","0.39301455","82.31492240300256","NaN","NaN","-0.2992303687782589","100455.31098656006","NaN","-5.32293288079372","-4.784048639816909","-0.24560507861379516"
"3957847038","true","2016-11-21 23:00:10.000","-97.98018","22.06381","6/6","2.6","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","295.66819220238904","289.32216701468644","0.3805784","65.69480201934962","NaN","291.3935666431005","1.9901394158521037","100465.78063437641","296.2932455658413","-0.20441883983493203","-0.20023953162598063","1.899475014138954"
"3957847039","true","2016-11-27 23:00:10.000","-97.97967","22.06411","5/5","2.6","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","296.97451948635086","290.3103900401367","0.44660413","69.19575470492319","NaN","293.076841412369","3.1956761651063275","100177.44705312832","297.47868562152985","-4.644179221817272","-4.056083598112364","2.85275038555201"
"3957847040","true","2016-11-30 23:00:08.000","-97.97968","22.06392","4/5","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","297.7243891869265","290.90702880781","0.5881509","64.72866387141471","NaN","NaN","-11.36065995804155","100175.47064608587","298.21299349185705","-3.0892904845909994","-2.63001613960066","-10.077372674057473"
"3957847041","true","2016-12-03 23:00:07.000","-97.97965","22.06391","7/7","1.0","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","300.16322626275206","295.98737215429185","0.37624466","81.88965116159726","NaN","NaN","3.1426541494493883","99529.10103260554","298.9761592293193","-6.133362298867665","-5.396882643357702","2.843396528835045"
"3957847042","true","2016-12-06 23:00:10.000","-97.97971","22.0638","6/6","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","298.4635158962536","290.45758341221256","0.34463143","61.99083540072037","NaN","NaN","2.559338627825386","99859.44508640525","299.20688564622856","-3.0679922189174644","-2.884392877947667","2.418646022263804"
"3957847043","true","2016-12-12 23:00:09.000","-97.97992","22.06403","5/5","7.5","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0","298.74046073558753","294.6431855796693","0.37815017","80.71921970953883","NaN","NaN","3.5867155796090424","100351.39918509153","297.4873734471366","-5.393001853210682","-4.719030553184192","3.277149929407502"
"3957847044","true","2016-12-15 23:00:10.000","-97.98007","22.06387","6/6","2.6","","gps","","1430","2231-55426","grcaMigration-Ryder","NaN","0.0078125","294.27606035837056","291.7217844148004","0.1553917","91.42407884647102","NaN","292.25267046398426","-1.6491975639076237","100880.14485918265","297.2259421095686","1.3580257634055093","1.1642845769557955","-1.5673413025826661"
