"event-id","visible","timestamp","location-long","location-lat","comments","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","GlobCover 2009 2009 Land-Cover Classification","MODIS Land Terra Vegetation Indices 250m 16d Enhanced Vegetation Index","MODIS Land Terra GPP 1km 8d GPP","MODIS Land Terra Vegetation Indices 250m 16d NDVI","NCEP NARR SFC Vegetation at Surface"
"3957847110","true","2016-07-13 23:00:09.000","-105.11661","40.59021","3/4","7.9","","gps","","1443","2231-55430","grcaMigration-Ryder","30","0.344889535597364","NaN","0.5607972436312448","36.78451783392953"
"3957847111","true","2016-07-25 23:00:08.000","-105.13395","40.67004","3/4","3.4","","gps","","1443","2231-55430","grcaMigration-Ryder","140","0.19249837487568228","NaN","0.3266034555523811","35.56857268231795"
"3957847112","true","2016-08-06 23:00:06.000","-105.18727","40.57552","4/4","6.2","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.28131463562494047","NaN","0.6361562986879938","38.94571991623639"
"3957847113","true","2016-08-18 23:00:06.000","-105.18101","40.58046","6/6","3.5","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.24208684758542814","NaN","0.4609741189623744","38.692637669053255"
"3957847114","true","2016-08-23 23:00:09.000","-105.18059","40.58051","5/6","2.0","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.24147415452709145","NaN","0.4545584387636382","38.68069233826884"
"3957847115","true","2016-08-26 23:00:05.000","-105.1807","40.58062","6/6","1.8","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.24192978271260362","NaN","0.4548021078630824","38.68156717643508"
"3957847116","true","2016-08-29 23:00:10.000","-105.18065","40.58054","5/5","14.8","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.24316136229775584","NaN","0.45679582477656155","38.6817187601559"
"3957847117","true","2016-09-01 23:00:08.000","-105.13732","40.63053","3/3","9.0","","gps","","1443","2231-55430","grcaMigration-Ryder","140","0.3831676444895983","NaN","0.6464558020411706","36.5129427571066"
"3957847118","true","2016-09-04 23:00:08.000","-105.18092","40.58054","6/6","4.0","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.24612759362188202","NaN","0.4598058430258287","38.68881032553455"
"3957847119","true","2016-09-07 23:00:07.000","-105.18043","40.58072","5/5","5.0","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.22611962185212717","NaN","0.4327453049274215","38.672641810538714"
"3957847120","true","2016-09-10 23:00:09.000","-105.18053","40.58061","5/5","3.3","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.2126018652672349","NaN","0.41238224379868693","38.677284511190464"
"3957847121","true","2016-09-13 23:00:09.000","-105.18216","40.58206","5/5","4.1","","gps","","1443","2231-55430","grcaMigration-Ryder","100","0.18674134469021625","NaN","0.37235777758051936","38.69366925546669"
"3957847122","true","2016-09-16 23:00:09.000","-105.18077","40.58047","5/5","3.3","","gps","","1443","2231-55430","grcaMigration-Ryder","70","0.18190684848410027","NaN","0.36644537570531427","38.68615208203131"
"3957847123","true","2016-09-19 23:00:10.000","-105.18207","40.5821","7/7","1.4","","gps","","1443","2231-55430","grcaMigration-Ryder","100","0.16012434440256973","NaN","0.33549699539183897","38.690568999476376"
"3957847124","true","2016-09-22 23:00:10.000","-105.18208","40.58212","5/5","2.3","","gps","","1443","2231-55430","grcaMigration-Ryder","100","0.1574609051412483","NaN","0.3298518169611041","38.69046786510247"
"3957847125","true","2016-09-25 23:00:08.000","-102.38939","35.45541","7/7","1.2","","gps","","1443","2231-55430","grcaMigration-Ryder","130","0.19922182531472823","NaN","0.4040642212960365","30.023632599466083"
"3957847126","true","2016-10-01 23:00:08.000","-102.05462","33.13692","6/7","1.5","","gps","","1443","2231-55430","grcaMigration-Ryder","120","0.22730158635978995","NaN","0.43203234677548263","35.26779251759328"
"3957847127","true","2016-10-04 23:00:09.000","-102.05467","33.13705","8/8","1.2","","gps","","1443","2231-55430","grcaMigration-Ryder","120","0.22760664936489014","NaN","0.429059557466284","35.26877142759312"
"3957847128","true","2016-10-07 23:00:07.000","-96.36644","30.5773","4/4","2.1","","gps","","1443","2231-55430","grcaMigration-Ryder","100","0.3660773128705356","NaN","0.7491676049068504","52.18280244251709"
"3957847129","true","2016-10-10 23:00:04.000","-98.46784","23.72553","6/6","2.0","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.528673670589994","NaN","0.9167588152573078","76.29101023450764"
"3957847130","true","2016-10-13 23:00:07.000","-98.46758","23.72544","5/6","2.3","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5280973368177794","NaN","0.9045943431320451","76.30977176527836"
"3957847131","true","2016-10-16 23:00:09.000","-98.46789","23.72581","4/5","3.0","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5278451287329561","NaN","0.8928043246869868","76.28271555801116"
"3957847132","true","2016-10-22 23:00:10.000","-98.47988","23.796","3/3","3.9","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.4680002096441533","NaN","0.834035944421335","72.87767701327991"
"3957847133","true","2016-10-25 23:00:06.000","-98.46772","23.72561","6/7","2.0","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5210764972409883","NaN","0.8696812332853305","76.29750699068674"
"3957847134","true","2016-10-28 23:00:08.000","-98.46773","23.72575","4/5","3.7","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5146175454935304","NaN","0.871622687326733","76.2943537452872"
"3957847135","true","2016-10-31 23:00:10.000","-98.46781","23.72565","5/6","3.2","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5088748233095348","NaN","0.8727150712571349","76.29085217653784"
"3957847136","true","2016-11-15 23:00:04.000","-98.46777","23.72538","6/6","2.1","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.513160760936051","NaN","0.8704043717802697","76.29830117480479"
"3957847137","true","2016-11-18 23:00:10.000","-98.46787","23.7255","5/5","2.7","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5189583794402796","NaN","0.8678008902611715","76.28956492578627"
"3957847138","true","2016-11-21 23:00:08.000","-98.46778","23.7256","6/6","2.6","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5234544629722363","NaN","0.8651980771126039","76.293723748051"
"3957847139","true","2016-11-24 23:00:09.000","-98.46783","23.72543","6/6","2.7","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5278315398751271","NaN","0.8638065187778102","76.29345194330735"
"3957847140","true","2016-11-27 23:00:10.000","-98.46797","23.72556","5/5","2.7","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5143072692527145","NaN","0.8630382635494603","76.28189468786664"
"3957847141","true","2016-11-30 23:00:06.000","-98.4681","23.7256","5/5","2.5","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5026316190577312","NaN","0.8626597726769727","76.27259953684745"
"3957847142","true","2016-12-03 23:00:10.000","-98.46584","23.72734","4/4","245.5","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.5202575799340429","NaN","0.8682332825653319","76.39146348311704"
"3957847143","true","2016-12-06 23:00:10.000","-98.46777","23.72574","5/5","2.1","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.4763583985376457","NaN","0.8611500923252717","76.29188992690196"
"3957847144","true","2016-12-09 23:00:04.000","-98.46819","23.7253","8/8","1.0","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.4747262924969395","NaN","0.861888599305646","76.27202457057545"
"3957847145","true","2016-12-18 23:00:04.000","-98.46835","23.72509","6/6","2.2","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.4825817205504874","NaN","0.8406419059728875","76.26523361002845"
"3957847146","true","2016-12-21 23:00:08.000","-98.46782","23.72548","7/7","1.9","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.47247343346659854","NaN","0.8334626525421316","76.29322111678651"
"3957847147","true","2016-12-24 23:00:08.000","-98.46764","23.72563","6/6","5.8","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.46927419886237587","NaN","0.826203214764874","76.30243331689121"
"3957847148","true","2016-12-27 23:00:06.000","-98.49652","23.89491","4/4","7.5","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.497391370519173","NaN","0.8294511740513143","63.62963231028326"
"3957847149","true","2016-12-30 23:00:07.000","-98.4955","23.89446","4/4","2.3","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.4887923846823475","NaN","0.8161179349075413","63.71562736412378"
"3957847150","true","2017-01-05 23:00:09.000","-98.49482","23.89348","7/7","1.6","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.49868159981663523","NaN","0.8099972502457387","63.82772012879974"
"3957847151","true","2017-01-08 23:00:06.000","-98.49488","23.89378","6/6","1.3","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.49712444276186885","NaN","0.801758442209585","63.80064683999696"
"3957847152","true","2017-01-11 23:00:10.000","-98.49459","23.8936","5/5","1.7","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.4747398934560109","NaN","0.7901829847490106","63.82935681703742"
"3957847153","true","2017-01-14 23:00:09.000","-98.49477","23.89357","6/6","1.3","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.45390162823505376","NaN","0.7806541912827608","63.8229353322428"
"3957847154","true","2017-01-17 23:00:07.000","-98.49504","23.89378","5/5","2.5","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.43148745321007065","NaN","0.769493293751359","63.79279710818451"
"3957847155","true","2017-01-20 23:00:10.000","-98.49508","23.89348","4/4","2.3","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.41286427880974846","NaN","0.7631848053923408","63.81495042411821"
"3957847156","true","2017-01-23 23:00:08.000","-98.49536","23.89413","5/5","2.9","","gps","","1443","2231-55430","grcaMigration-Ryder","50","0.3870481891859625","NaN","0.7461217336026946","63.74898223015342"
"3957847157","true","2016-07-01 23:00:08.000","-84.27847","33.80619","6/6","2.0","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.4135646407390845","NaN","0.6363608688961555","60.690158403451"
"3957847158","true","2016-07-13 23:00:10.000","-84.27841","33.80617","5/5","1.4","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.4100787744163368","NaN","0.7610638264272136","60.69012669989028"
"3957847159","true","2016-08-18 23:00:08.000","-84.27854","33.8061","6/6","1.5","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.37172579379851345","NaN","0.6283373246626239","60.689043038785556"
"3957847160","true","2016-08-23 23:00:10.000","-84.24925","33.78447","3/3","3.6","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3026645411434602","NaN","0.4868303998511958","60.656880991789755"
"3957847161","true","2016-08-26 23:00:06.000","-84.37229","33.96211","3/3","30.8","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.34851922138739155","NaN","0.6708330503468526","61.56728775412245"
"3957847162","true","2016-09-01 23:00:09.000","-84.27883","33.80639","4/4","7.4","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.34386472990979944","NaN","0.6733771616294963","60.69116106095635"
"3957847163","true","2016-09-04 23:00:10.000","-84.2647","33.83795","3/3","5.4","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.35600150737077124","NaN","0.630453843712439","61.05386022889087"
"3957847164","true","2016-09-07 23:00:10.000","-84.27878","33.80605","6/6","3.3","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3384687348713196","NaN","0.6816057350786403","60.68784908761929"
"3957847165","true","2016-09-10 23:00:07.000","-84.27855","33.80617","4/4","6.3","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3369744227165399","NaN","0.6722498558414672","60.68972620167989"
"3957847166","true","2016-09-13 23:00:10.000","-84.27868","33.80606","4/4","9.3","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.34251702191125283","NaN","0.6800739536693898","60.68823629748284"
"3957847167","true","2016-09-16 23:00:10.000","-84.27871","33.80627","4/4","7.5","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3455109635126408","NaN","0.6770094936694462","60.69028509293467"
"3957847168","true","2016-09-19 23:00:10.000","-84.27874","33.8062","5/5","2.3","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3491670371086242","NaN","0.6808662587287828","60.68948792830578"
"3957847169","true","2016-09-25 23:00:10.000","-84.27894","33.80602","5/5","1.9","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3519823074389104","NaN","0.6966461962014245","60.68708760417636"
"3957847170","true","2016-09-28 23:00:06.000","-84.27906","33.80585","4/4","5.1","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.35413144986092693","NaN","0.7071125158820896","60.68501801374737"
"3957847171","true","2016-10-04 23:00:10.000","-80.97254","28.66444","8/9","1.0","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.3524453365943311","NaN","0.8338068079613146","52.182829062902805"
"3957847172","true","2016-10-07 23:00:10.000","-81.15549","28.16004","4/5","8.3","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.37720631814463595","NaN","0.786425347432664","54.16644762278164"
"3957847173","true","2016-10-10 23:00:10.000","-81.15019","28.14964","4/5","13.8","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.27598305799881556","NaN","0.6855006843229999","54.30874205799802"
"3957847174","true","2016-10-19 23:00:10.000","-81.15555","28.15873","4/5","2.0","","gps","","1437","2671-02025","grcaMigration-Ryder","60","0.3789629786005363","NaN","0.7352113867383417","54.177111226177004"
"3957847175","true","2016-10-22 23:00:09.000","-81.15534","28.15877","5/6","2.1","","gps","","1437","2671-02025","grcaMigration-Ryder","60","0.3851054960341235","NaN","0.7283265433722294","54.17893884430061"
"3957847176","true","2016-10-25 23:00:06.000","-81.15472","28.15923","3/5","2.5","","gps","","1437","2671-02025","grcaMigration-Ryder","60","0.3850123879423212","NaN","0.7319375913329454","54.18140593051781"
"3957847177","true","2016-10-28 23:00:10.000","-81.15305","28.15028","3/5","7.6","","gps","","1437","2671-02025","grcaMigration-Ryder","70","0.32338017927050244","NaN","0.6572622639704432","54.27429566118503"
"3957847178","true","2016-10-31 23:00:04.000","-81.15553","28.15834","4/6","6.1","","gps","","1437","2671-02025","grcaMigration-Ryder","60","0.35293263944379755","NaN","0.714883033793601","54.18066982370884"
"3957847179","true","2016-11-18 23:00:10.000","-80.80371","28.04572","4/5","3.6","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.2827250135473388","NaN","0.6633483716311307","NaN"
"3957847180","true","2016-11-21 23:00:07.000","-80.80321","28.04489","7/7","2.0","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.26934984202734913","NaN","0.6680248836908961","NaN"
"3957847181","true","2016-11-24 23:00:04.000","-80.80351","28.04475","7/7","1.7","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.27260259307824664","NaN","0.6698266301089741","NaN"
"3957847182","true","2016-11-27 23:00:07.000","-80.80328","28.04495","7/7","1.2","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.26805055568472813","NaN","0.6516727146711638","NaN"
"3957847183","true","2016-11-30 23:00:04.000","-80.80354","28.0451","6/6","2.9","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.274873727782673","NaN","0.6419754545718943","NaN"
"3957847184","true","2016-12-03 23:00:10.000","-80.80342","28.04497","7/7","1.1","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.27415228056024193","NaN","0.6297284637303856","NaN"
"3957847185","true","2016-12-06 23:00:09.000","-80.80354","28.04508","6/6","2.3","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.2781492490999325","NaN","0.6188027449065416","NaN"
"3957847186","true","2016-12-09 23:00:04.000","-80.80345","28.04491","7/7","5.4","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.2801204217578586","NaN","0.6073238399999629","NaN"
"3957847187","true","2016-12-12 23:00:08.000","-80.80331","28.04507","5/5","2.2","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.2706225781790671","NaN","0.6142176583259542","NaN"
"3957847188","true","2016-12-15 23:00:09.000","-80.80337","28.04508","7/7","1.3","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.2739825948814894","NaN","0.6275680546497427","NaN"
"3957847189","true","2016-12-18 23:00:04.000","-80.80324","28.04513","6/6","2.0","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.27025515676770884","NaN","0.6370375776323942","NaN"
"3957847190","true","2016-12-21 23:00:10.000","-80.80307","28.04495","6/6","2.2","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.2688865080854139","NaN","0.6475553137696666","NaN"
"3957847191","true","2016-12-24 23:00:10.000","-80.80328","28.04522","8/8","1.9","","gps","","1437","2671-02025","grcaMigration-Ryder","50","0.27364682954653086","NaN","0.6617495244476139","NaN"
"3957847192","true","2016-07-01 23:00:06.000","-84.2783","33.80635","7/7","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3856903175647381","NaN","0.6062484322213393","60.69227226210991"
"3957847193","true","2016-07-13 23:00:10.000","-84.27952","33.80664","6/6","3.4","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.4446005894160138","NaN","0.7784059166616515","60.69172530568305"
"3957847194","true","2016-07-25 23:00:09.000","-84.28367","33.80771","6/6","1.6","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.5160285375792846","NaN","0.8399996128216005","60.690717048264716"
"3957847195","true","2016-08-18 23:00:10.000","-84.28072","33.80718","5/5","5.8","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.49815506199613346","NaN","0.796951986275802","60.693764573534416"
"3957847196","true","2016-08-23 23:00:10.000","-84.27994","33.80761","5/5","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3997660018425685","NaN","0.697686677557382","60.70034615980538"
"3957847197","true","2016-08-26 23:00:08.000","-84.27996","33.80735","5/5","5.6","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.396582398846814","NaN","0.7121651484625994","60.69765813983948"
"3957847198","true","2016-08-29 23:00:07.000","-84.28019","33.80769","6/6","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3760694709571713","NaN","0.7038367828716853","60.70043726668875"
"3957847199","true","2016-09-01 23:00:09.000","-84.27993","33.80745","7/7","1.9","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3632305598969232","NaN","0.7055839653759189","60.69875610510852"
"3957847200","true","2016-09-04 23:00:08.000","-84.28026","33.80774","6/6","2.8","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.34065082142429726","NaN","0.6945572414813879","60.70074171447123"
"3957847201","true","2016-09-07 23:00:08.000","-84.28027","33.8075","5/5","3.9","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.35358042515156285","NaN","0.7099004780477864","60.69828680837406"
"3957847202","true","2016-09-13 23:00:10.000","-84.28005","33.80758","5/5","3.1","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3572583884982562","NaN","0.7019021608550686","60.69972686044813"
"3957847203","true","2016-09-16 23:00:09.000","-84.27993","33.80804","6/6","2.7","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.34806268543304664","NaN","0.675846086700694","60.70472324084972"
"3957847204","true","2016-09-19 23:00:06.000","-84.27996","33.80788","6/6","1.7","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3589401467010078","NaN","0.6878819781998552","60.70301927931528"
"3957847205","true","2016-09-22 23:00:10.000","-84.27996","33.807","5/5","1.7","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3702411849968052","NaN","0.7244340747602726","60.69411520455495"
"3957847206","true","2016-09-25 23:00:09.000","-84.28018","33.80709","5/5","2.8","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3736621624211658","NaN","0.7385435121890643","60.694397127783404"
"3957847207","true","2016-09-28 23:00:10.000","-84.28055","33.80702","4/4","2.1","","gps","","1456","2651-52456","grcaMigration-Ryder","190","0.3847747153323357","NaN","0.7677881435683933","60.692632091264095"
"3957847208","true","2016-10-01 23:00:07.000","-82.31392","30.95712","7/8","1.1","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3849391826717965","NaN","0.7911263784065536","62.90234501209188"
"3957847209","true","2016-10-04 23:00:07.000","-82.31333","30.95743","7/7","1.1","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3736802563318516","NaN","0.7889865978709383","62.90363598470656"
"3957847210","true","2016-10-07 23:00:07.000","-82.31355","30.95714","5/5","3.6","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.35906037356512355","NaN","0.7782336384554278","62.90290649733614"
"3957847211","true","2016-10-10 23:00:09.000","-82.31351","30.95743","6/6","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.36010277507347566","NaN","0.7768054536693574","62.90337532105401"
"3957847212","true","2016-10-13 23:00:07.000","-82.27435","30.94593","3/4","4.1","","gps","","1456","2651-52456","grcaMigration-Ryder","50","0.3804548218774407","NaN","0.7946092831784481","62.94380275318297"
"3957847213","true","2016-10-16 23:00:10.000","-82.31376","30.95764","4/5","6.7","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.35251247723856866","NaN","0.7656398365302134","62.90331008138829"
"3957847214","true","2016-10-19 23:00:08.000","-82.31327","30.95741","6/6","1.2","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.34480739897917206","NaN","0.7521642181939934","62.90369455520883"
"3957847215","true","2016-10-22 23:00:04.000","-82.31322","30.95723","5/6","3.1","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3361157304541667","NaN","0.7393788186577657","62.90351120999035"
"3957847216","true","2016-10-25 23:00:08.000","-82.31361","30.95745","6/7","2.7","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3439094970369927","NaN","0.7464630808315582","62.90325892354434"
"3957847217","true","2016-10-28 23:00:08.000","-82.31362","30.9574","4/6","6.1","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.34948542179761316","NaN","0.7477206355798812","62.90317374434163"
"3957847218","true","2016-10-31 23:00:05.000","-82.31297","30.95775","5/6","5.1","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3646548324258104","NaN","0.7599326216505727","62.904613037031396"
"3957847219","true","2016-11-15 23:00:10.000","-82.31382","30.95729","4/5","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.346423906420753","NaN","0.7374897741802965","62.90272939239885"
"3957847220","true","2016-11-21 23:00:10.000","-82.31361","30.95732","5/6","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3288921363275722","NaN","0.7271129877150235","62.903074984296524"
"3957847221","true","2016-11-24 23:00:08.000","-82.31354","30.95719","5/7","6.4","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.31679320785308746","NaN","0.7148404463596628","62.90299186133424"
"3957847222","true","2016-11-27 23:00:10.000","-82.31353","30.95705","5/5","5.3","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3072619487037628","NaN","0.7017721146414739","62.90280757990697"
"3957847223","true","2016-11-30 23:00:05.000","-82.3133","30.95722","5/6","6.1","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3077005290942302","NaN","0.7023518606802763","62.9033812510057"
"3957847224","true","2016-12-06 23:00:10.000","-82.31342","30.95754","6/6","5.8","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.30281884454168123","NaN","0.6955887770897391","62.903661409133946"
"3957847225","true","2016-12-09 23:00:06.000","-82.31374","30.95727","7/7","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.28904577326474856","NaN","0.6758633198735459","62.902816526969495"
"3957847226","true","2016-12-12 23:00:09.000","-82.31368","30.95735","5/5","4.5","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.29712717736769106","NaN","0.6886315378490094","62.90301630806098"
"3957847227","true","2016-12-15 23:00:10.000","-82.31386","30.95719","5/5","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3014352153451983","NaN","0.6972118480738888","62.90253037792104"
"3957847228","true","2016-12-18 23:00:07.000","-82.3138","30.95726","4/4","2.7","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3087667541032443","NaN","0.7090366450990361","62.90271583304116"
"3957847229","true","2016-12-21 23:00:09.000","-82.3139","30.95722","6/6","2.4","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3150969105443209","NaN","0.7205617901945216","62.902515154165336"
"3957847230","true","2016-12-24 23:00:04.000","-82.3137","30.95727","6/6","1.7","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.32172773865392","NaN","0.7299590097735493","62.90287424982447"
"3957847231","true","2016-12-27 23:00:10.000","-82.31366","30.95734","4/5","2.3","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.32745508248788296","NaN","0.7321392872961558","62.903031054084515"
"3957847232","true","2016-12-30 23:00:08.000","-82.31358","30.95739","7/7","2.2","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.33257248094079545","NaN","0.7304030972132549","62.90321743311351"
"3957847233","true","2017-01-02 23:00:09.000","-82.31374","30.95744","5/5","3.9","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3380323266006352","NaN","0.7305557647042104","62.90305681756922"
"3957847234","true","2017-01-05 23:00:06.000","-82.31281","30.95684","4/4","6.3","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3272741169607917","NaN","0.7091597733628336","62.90354741261185"
"3957847235","true","2017-01-08 23:00:09.000","-82.31537","30.96271","4/4","159.3","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.37294494526138194","NaN","0.7839095008320088","62.90785930404727"
"3957847236","true","2017-01-17 23:00:07.000","-82.31346","30.95722","4/4","4.3","","gps","","1456","2651-52456","grcaMigration-Ryder","70","0.3272275171706567","NaN","0.7310120673800028","62.90314996172914"
"3957847237","true","2016-07-01 23:00:08.000","-84.2816","33.80894","7/7","1.5","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.4406083855479426","NaN","0.6697854720327967","60.70898979673043"
"3957847238","true","2016-07-13 23:00:06.000","-84.28312","33.80779","4/4","6.2","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.5263203201746209","NaN","0.8292099833093353","60.6930799834326"
"3957847239","true","2016-07-25 23:00:07.000","-84.28306","33.80739","5/5","1.9","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.533681979267307","NaN","0.8463416064601545","60.6892285548109"
"3957847240","true","2016-08-06 23:00:06.000","-84.21731","33.80791","3/3","4.0","","gps","","1401","2651-52455","grcaMigration-Ryder","70","0.31192735485755335","NaN","0.6191664409223936","60.90634061767058"
"3957847241","true","2016-08-18 23:00:10.000","-84.27975","33.80776","6/6","3.5","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.40812465459056013","NaN","0.6826064437061843","60.7024098554441"
"3957847242","true","2016-08-23 23:00:10.000","-84.28162","33.80835","5/5","5.6","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.455577822101021","NaN","0.7756053217468855","60.70299361386212"
"3957847243","true","2016-08-26 23:00:06.000","-84.27765","33.80132","3/3","7.7","","gps","","1401","2651-52455","grcaMigration-Ryder","70","0.40778848522228744","NaN","0.6912727267681035","60.642711760985385"
"3957847244","true","2016-09-01 23:00:10.000","-84.28187","33.80894","4/4","7.5","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.3559038389571612","NaN","0.7102463581780851","60.70821278110193"
"3957847245","true","2016-09-04 23:00:10.000","-84.26894","33.82566","3/3","3.5","","gps","","1401","2651-52455","grcaMigration-Ryder","70","0.3448015706123503","NaN","0.7224501620013178","60.91644691980791"
"3957847246","true","2016-09-10 23:00:10.000","-84.2815","33.80769","4/4","18.8","","gps","","1401","2651-52455","grcaMigration-Ryder","190","0.3716238258836725","NaN","0.7502216638826286","60.69668619791056"
